,sex,height,l,m,s,lorh,z=-3,z=-2,z=-1,z=0,z=1,z=2,z=3
303,1,95.3,-0.3521,14.1325,0.08067,H,11.203513757285638,12.080025634560048,13.051871568345849,14.1325,15.33771684916962,16.68618444144607,18.20004530902869
304,1,95.4,-0.3521,14.1567,0.08069,H,11.222077797647266,12.100253050874223,13.073966878881336,14.1567,15.364296887569427,16.71546616094731,18.232406250642804
305,1,95.5,-0.3521,14.1811,0.08071,H,11.240798295280337,12.120649865725802,13.096246026836305,14.1811,15.391095080962359,16.744986503943373,18.26502898363744
306,1,95.6,-0.3521,14.2055,0.08073,H,11.259516700782807,12.141045125395655,13.118524305058568,14.2055,15.41789437343317,16.774509331472576,18.2976559455754
307,1,95.7,-0.3521,14.2299,0.08076,H,11.277921264786745,12.161208690997517,13.140673939316667,14.2299,15.444853732834646,16.804390992741766,18.330888337998573
308,1,95.8,-0.3521,14.2544,0.08077999999999999,H,11.296714226236604,12.181685916968444,13.163042606163222,14.2544,15.471764040881526,16.834037518610298,18.36365367176573
309,1,95.9,-0.3521,14.279000000000002,0.08081,H,11.31527156707644,12.202016134026934,13.185374534999363,14.279000000000002,15.498943522553382,16.86416227171867,18.39715549886276
310,1,96.0,-0.3521,14.3037,0.08083,H,11.334218290464317,12.22266075211512,13.207925915516569,14.3037,15.526073410155107,16.894050646812353,18.430188124216585
311,1,96.1,-0.3521,14.3284,0.08086,H,11.352849106520305,12.243072123541458,13.230347773910445,14.3284,15.553364500969334,16.924300456264653,18.463830663463618
312,1,96.2,-0.3521,14.3533,0.08089,H,11.37163523586362,12.263652034813417,13.25295298465845,14.3533,15.580874372795172,16.954790320096127,18.497737457612462
313,1,96.3,-0.3521,14.3782,0.08092,H,11.390418199499173,12.28422958411914,13.275556869386529,14.3782,15.60838593402894,16.985284019490827,18.531650809772405
314,1,96.4,-0.3521,14.4031,0.08094,H,11.40951331806799,12.305037598677293,13.298288725349556,14.4031,15.635738239531433,17.015420672065463,18.56496168972141
315,1,96.5,-0.3521,14.4282,0.08097,H,11.428448879830805,12.325781666296834,13.321074830009211,14.4282,15.663470017920385,17.046157678527948,18.59914484429428
316,1,96.6,-0.3521,14.4533,0.081,H,11.447381251106709,12.3465233533126,13.343859598095436,14.4533,15.69120349942049,17.076898551992866,18.633334611239917
317,1,96.7,-0.3521,14.4785,0.08102999999999999,H,11.466389628412674,12.367348078710677,13.366735350959335,14.4785,15.719047252341067,17.10776145272152,18.6676599255303
318,1,96.8,-0.3521,14.5038,0.08106000000000001,H,11.485473992591984,12.388255828221224,13.389702080601838,14.5038,15.747001286846922,17.1387464037679,18.702120826551145
319,1,96.9,-0.3521,14.5292,0.08109,H,11.504634324492226,12.409246587576613,13.412759779024514,14.5292,15.775065613103683,17.169853428189978,18.736717353698566
320,1,97.0,-0.3521,14.5547,0.08112,H,11.52387060496531,12.430320342511404,13.43590843822956,14.5547,15.80324024127783,17.20108254904965,18.771449546379134
321,1,97.1,-0.3521,14.5802,0.08116,H,11.542784698234946,12.451156116247914,13.458924888836645,14.5802,15.83157957177045,17.232681139930857,18.806805554333245
322,1,97.2,-0.3521,14.6058,0.08119,H,11.562093137629786,12.472310034432235,13.48216291591916,14.6058,15.859866538924889,17.264036991307623,18.841681352296014
323,1,97.3,-0.3521,14.6316,0.08122,H,11.581556633644846,12.493632301563206,13.50558418851881,14.631600000000004,15.888372422375726,17.295633203302856,18.876821927274293
324,1,97.4,-0.3521,14.6574,0.08125,H,11.6010168517674,12.514952122514325,13.529004087508902,14.6574,15.916880056767313,17.327233391726086,18.911969303284927
325,1,97.5,-0.3521,14.6832,0.08129,H,11.620152748433197,12.53603234913853,13.552290860226126,14.6832,15.94555359505231,17.359205817053073,18.94774529438539
326,1,97.6,-0.3521,14.7092,0.08132,H,11.639764149449304,12.557517623829947,13.575892376434505,14.7092,15.974282228193111,17.391051103635007,18.98316556485377
327,1,97.7,-0.3521,14.7353,0.08136,H,11.659129275071818,12.578847853596988,13.599452593009138,14.7353,16.00328598137136,17.423388279259076,19.01934597359172
328,1,97.8,-0.3521,14.7614,0.08139,H,11.678812650466918,12.600413153425468,13.623143399290374,14.761400000000004,16.032127053433484,17.45536052435997,19.054910241290884
329,1,97.9,-0.3521,14.7877,0.08143,H,11.698327773074045,12.621907940270791,13.646884722795052,14.7877,16.061352474095255,17.487944338797043,19.091366218532105
330,1,98.0,-0.3521,14.814,0.08146,H,11.718162177275625,12.643638578758651,13.670757081605103,14.814,16.090414627614564,17.520161870271473,19.12720370339126
331,1,98.1,-0.3521,14.8404,0.0815,H,11.73774811084225,12.665212510550786,13.694587193960455,14.8404,16.119753144879223,17.552874159398506,19.1638063111489
332,1,98.2,-0.3521,14.8669,0.08154,H,11.75740870849645,12.68686846749009,13.718507715254006,14.8669,16.149202686172767,17.585710207392182,19.200547467832312
333,1,98.3,-0.3521,14.8934,0.08157,H,11.777390156848139,12.70876146586332,13.74255995089219,14.893400000000003,16.178488065392393,17.618177904860353,19.236666533558147
334,1,98.4,-0.3521,14.9201,0.08161,H,11.797200550262595,12.73058182926687,13.76666149425531,14.9201,16.208159383224167,17.651260840539884,19.273683686737908
335,1,98.5,-0.3521,14.9468,0.08165,H,11.817006473720156,12.752398844196865,13.79076114994024,14.9468,16.237833127276456,17.684349310320506,19.310710348037006
336,1,98.6,-0.3521,14.9736,0.08169,H,11.836886979940072,12.774297823304291,13.814951180151922,14.9736,16.26761793974761,17.717561640480426,19.347875733222597
337,1,98.7,-0.3521,15.0005,0.08173,H,11.856842043734433,12.796278747745056,13.839231574277948,15.0005,16.29751383426331,17.75089786210101,19.385179895723308
338,1,98.8,-0.3521,15.0275,0.08177000000000001,H,11.876871639922898,12.818341598678918,13.86360232170701,15.027500000000003,16.32752082445077,17.784358006270725,19.4226228889866
339,1,98.9,-0.3521,15.0546,0.08181000000000001,H,11.89697574333267,12.84048635726952,13.888063411828917,15.0546,16.357638923938698,17.817942104085134,19.46020476647874
340,1,99.0,-0.3521,15.0818,0.08185,H,11.917154328798546,12.862713004684377,13.912614834034608,15.0818,16.387868146357324,17.851650186646918,19.497925581684886
341,1,99.1,-0.3521,15.109000000000002,0.08189,H,11.937328363099065,12.884936242220345,13.93716433359453,15.109000000000002,16.418099840967226,17.885363909502207,19.53565608996825
342,1,99.2,-0.3521,15.1363,0.08194,H,11.957246697932895,12.906997283393068,13.961668448755235,15.1363,16.448612048347204,17.919581991730745,19.574168462035036
343,1,99.3,-0.3521,15.1637,0.08198,H,11.977569057229731,12.929383813448705,13.986398335287177,15.163700000000004,16.479066355128733,17.953544531679754,19.6121783234971
344,1,99.4,-0.3521,15.1912,0.08202000000000001,H,11.997965813429259,12.95185216840857,14.011218517778103,15.1912,16.509631831577945,17.98763116342836,19.650327307498937
345,1,99.5,-0.3521,15.2187,0.08206000000000001,H,12.018357970411628,12.97431707699179,14.036036756742831,15.2187,16.540199807937288,18.02172349982748,19.688486097259172
346,1,99.6,-0.3521,15.2463,0.08211,H,12.038492154493797,12.996618058473318,14.060808619533537,15.2463,16.571049615071004,18.05632325363968,19.727432096598378
347,1,99.7,-0.3521,15.274000000000001,0.08215,H,12.059032460438976,13.019246127319668,14.08580717065354,15.274000000000001,16.60184030060111,18.090664629569865,19.76587062405354
348,1,99.8,-0.3521,15.3018,0.0822,H,12.07931364348809,13.041709392157244,14.110758842279154,15.301800000000004,16.632913487982364,18.125514982516588,19.80509909196592
349,1,99.9,-0.3521,15.3297,0.08224,H,12.100001989938772,13.064500539964833,14.135937659670915,15.3297,16.663926941870603,18.16010553333878,19.843817590446076
350,1,100.0,-0.3521,15.3576,0.08229,H,12.12035113471582,13.087040785421756,14.160976882516245,15.3576,16.6951148641909,18.19508815551044,19.88319931123833
351,1,100.1,-0.3521,15.3856,0.08233,H,12.141108509844159,13.109909728409185,14.186243719208237,15.3856,16.7262424275428,18.22980952041336,19.922068512080127
352,1,100.2,-0.3521,15.4137,0.08238,H,12.161604462303963,13.132612113200372,14.21146266922993,15.4137,16.757653836516944,18.26504298641303,19.96173312570355
353,1,100.3,-0.3521,15.4419,0.08242999999999999,H,12.182173499341108,13.155395323729635,14.236771342548236,15.441900000000004,16.789177176656455,18.300402311828304,20.001539953549127
354,1,100.4,-0.3521,15.4701,0.08247,H,12.203073460491993,13.178423250484544,14.262216131422145,15.4701,16.820530497803997,18.33537968912578,20.040700906943023
355,1,100.5,-0.3521,15.4985,0.08252000000000001,H,12.223789139804374,13.201368476016935,14.28770446154521,15.4985,16.85227741595654,18.370990068045966,20.08079099041918
356,1,100.6,-0.3521,15.5268,0.08257,H,12.244420092825933,13.22422411824025,14.3130981098879,15.5268,16.88391883452231,18.406489328493773,20.120764312850305
357,1,100.7,-0.3521,15.5553,0.08262,H,12.26520290093407,13.247245688943373,14.33867362623941,15.5553,16.91578097531716,18.442233111778854,20.161009640438813
358,1,100.8,-0.3521,15.5838,0.08267000000000001,H,12.28597982421297,13.27026283225531,14.36424663552783,15.583800000000004,16.947646368893505,18.477984351521858,20.20126784537906
359,1,100.9,-0.3521,15.6125,0.08272,H,12.306908518875751,13.293445841370085,14.39000147749142,15.6125,16.97973253017813,18.513980218000736,20.24179823438417
360,1,101.0,-0.3521,15.6412,0.08277000000000001,H,12.327831288537874,13.316624392618587,14.415753794975739,15.6412,17.01182196732655,18.54998359450171,20.28234159449825
361,1,101.1,-0.3521,15.6699,0.08281000000000001,H,12.349088801743848,13.34005058349756,14.441643912237373,15.6699,17.043739123305055,18.58559974633123,20.32222980740618
362,1,101.2,-0.3521,15.6987,0.08287,H,12.369737854209495,13.363053246990448,14.46734301381681,15.6987,17.076119444678238,18.622131506126518,20.363596960376206
363,1,101.3,-0.3521,15.7276,0.08292000000000001,H,12.390800415623552,13.386388649741756,14.493272058553716,15.727600000000004,17.108436276469835,18.658394704386783,20.404438753874295
364,1,101.4,-0.3521,15.7566,0.08297,H,12.411935788194647,13.4098046718517,14.519290709261014,15.7566,17.140865193205414,18.694784116828064,20.44542337879817
365,1,101.5,-0.3521,15.7857,0.08302000000000001,H,12.433143941015961,13.433301290064044,14.545398952760507,15.7857,17.173406212038085,18.731299782876242,20.4865509034752
366,1,101.6,-0.3521,15.8148,0.08307,H,12.454346091984005,13.456793391254541,14.571504637469697,15.8148,17.20595055361276,18.767823069439768,20.52769159574941
367,1,101.7,-0.3521,15.844000000000001,0.08312,H,12.475620983141026,13.48036605812935,14.597699897571568,15.844000000000001,17.238607020390013,18.80447266328472,20.56897528183129
368,1,101.8,-0.3521,15.8732,0.08317000000000001,H,12.496889854116187,13.503934193648496,14.62389259043763,15.873200000000004,17.271266821810123,18.841129906123815,20.61027218691561
369,1,101.9,-0.3521,15.9026,0.08322,H,12.518310143883399,13.527667930209857,14.650266966280231,15.9026,17.304147584867437,18.878032220296408,20.651842044498324
370,1,102.0,-0.3521,15.932,0.08327999999999999,H,12.53937860212395,13.551141092774456,14.676496172570497,15.932,17.33721031388672,18.915344106574185,20.694105903903765
371,1,102.1,-0.3521,15.9615,0.08333,H,12.560864894471818,13.574950315125955,14.702957240810122,15.9615,17.37020696052133,18.952381365342767,20.735833711582337
372,1,102.2,-0.3521,15.991,0.08338,H,12.582345108565185,13.598754961534377,14.729415716017153,15.991,17.403206976872386,18.989426355579113,20.777574884586496
373,1,102.3,-0.3521,16.0206,0.08342999999999999,H,12.603897919188167,13.622640064902953,14.755963704634203,16.020600000000005,17.43631920015844,19.02659784226804,20.819459381640094
374,1,102.4,-0.3521,16.0503,0.08349,H,12.625175229331898,13.646347827108627,14.782457589452973,16.0503,17.46972363461936,19.064300962640228,20.8621736551132
375,1,102.5,-0.3521,16.0801,0.08354,H,12.646872559310818,13.670393329145762,14.809184308220516,16.0801,17.503060670027306,19.101726371219634,20.90434643333299
376,1,102.6,-0.3521,16.1099,0.08359,H,12.66856375307748,13.694434210712135,14.835908408176218,16.1099,17.536401110249958,19.139159593858576,20.946532723521617
377,1,102.7,-0.3521,16.1398,0.08365,H,12.689977641487351,13.718296364574545,14.862577602510441,16.1398,17.570034847122827,19.1771269925176,20.989553277012707
378,1,102.8,-0.3521,16.1697,0.0837,H,12.711734591159262,13.742412543247744,14.889388286107817,16.169700000000002,17.60349131767964,19.2146955035569,21.03189812501388
379,1,102.9,-0.3521,16.1997,0.08376,H,12.73321303934427,13.766349073823303,14.916143530966103,16.1997,17.637241808913164,19.252799889078155,21.075080238605477
380,1,103.0,-0.3521,16.2298,0.08381,H,12.755114274148955,13.790625473300862,14.94313284295436,16.2298,17.670923226807734,19.290622636262228,21.117713918761343
381,1,103.1,-0.3521,16.26,0.08386,H,12.777087896745797,13.814982171845005,14.970211578386484,16.26,17.704716970144354,19.328572154042767,21.16049140130417
382,1,103.2,-0.3521,16.2902,0.08392000000000001,H,12.79870260436693,13.839072850639388,14.997141992691466,16.2902,17.738696952162815,19.366941258439674,21.203980572512943
383,1,103.3,-0.3521,16.3204,0.08397,H,12.820663216684068,13.863419740876452,15.024215161999141,16.320400000000003,17.77249795132562,19.404907451657728,21.246786932042028
384,1,103.4,-0.3521,16.3508,0.08403,H,12.842420841224332,13.88766958939704,15.05132359679879,16.3508,17.806703704134293,19.443532721850232,21.290568343296524
385,1,103.5,-0.3521,16.3812,0.08408,H,12.864525494061638,13.912176514779397,15.078575288333212,16.3812,17.840729791554345,19.481753478548775,21.333664108600274
386,1,103.6,-0.3521,16.4117,0.08413999999999999,H,12.886347378045604,13.936500510510083,15.10576964149103,16.4117,17.875052476803482,19.520516152541543,21.377607816602357
387,1,103.7,-0.3521,16.4422,0.08419,H,12.908517443257837,13.9610824704716,15.133107765484871,16.4422,17.90919479821258,19.55887267434739,21.420862981701582
388,1,103.8,-0.3521,16.4728,0.08425,H,12.930403522133307,13.985480563541454,15.160388007960218,16.472800000000003,17.943634455930816,19.597772846951234,21.46496915593593
389,1,103.9,-0.3521,16.5035,0.08431,H,12.952360620754146,14.009957904207845,15.187757065445215,16.5035,17.97818726416503,19.6368017247139,21.50922255117491
390,1,104.0,-0.3521,16.5342,0.08436,H,12.974667619478423,14.034694534288843,15.215270662794246,16.5342,18.012558660347477,19.675421987030568,21.552783041886865
391,1,104.1,-0.3521,16.565,0.08442000000000001,H,12.996688790593307,14.059245878451206,15.242725555368487,16.565,18.04722851464733,19.7145885363699,21.59719921015124
392,1,104.2,-0.3521,16.5959,0.08447,H,13.019139473162184,14.084142272915624,15.27041752008502,16.5959,18.081825204745513,19.753463840027123,21.641049944325474
393,1,104.3,-0.3521,16.6268,0.08453,H,13.041224639410187,14.10876756117227,15.29795821337063,16.626800000000003,18.116612151911713,19.792768171106943,21.685629081327157
394,1,104.4,-0.3521,16.6579,0.08457999999999999,H,13.063818886429289,14.13382362967008,15.32582849394932,16.6579,18.15143420385193,19.831898673355806,21.729770333575345
395,1,104.5,-0.3521,16.6889,0.08463999999999999,H,13.085967970520143,14.158522802656186,15.35345495357933,16.6889,18.186338290700665,19.871340896414377,21.774512635229105
396,1,104.6,-0.3521,16.7201,0.0847,H,13.108266301614687,14.183385920989876,15.381262145683163,16.7201,18.221464608697474,19.911031146003374,21.81953307534623
397,1,104.7,-0.3521,16.7513,0.08475,H,13.130918587401814,14.208511453272969,15.409215690147219,16.7513,18.256407045791676,19.95030697994907,21.863850342837534
398,1,104.8,-0.3521,16.7826,0.08481,H,13.15328069057976,14.233448345082046,15.437108584600328,16.782600000000002,18.29165058950797,19.99013532274774,21.909034302799874
399,1,104.9,-0.3521,16.8139,0.08487,H,13.175635173977362,14.258379471731992,15.464998195202075,16.8139,18.326898447564044,20.029973621814367,21.95423557812907
400,1,105.0,-0.3521,16.8454,0.08492999999999999,H,13.198138737416754,14.283474417639756,15.493068466545768,16.8454,18.3623686309784,20.07006016505807,21.999715371219438
401,1,105.1,-0.3521,16.8769,0.08498,H,13.22099858706959,14.308833577215593,15.521286135986164,16.8769,18.397653504283664,20.109728929284206,22.044486027371708
402,1,105.2,-0.3521,16.9084,0.08504,H,13.243487418212029,14.333917385237449,15.549350068100653,16.9084,18.433132003146554,20.14983464709354,22.08999914144899
403,1,105.3,-0.3521,16.9401,0.0851,H,13.266125211805779,14.35916492359231,15.577594610295993,16.940100000000005,18.46883289410957,20.190188763525164,22.135791042914196
404,1,105.4,-0.3521,16.9718,0.08516,H,13.288755294784176,14.384406626545633,15.605835827692296,16.9718,18.504538156002972,20.23055297047663,22.181600500163785
405,1,105.5,-0.3521,17.0036,0.08521000000000001,H,13.311822327012045,14.409999122657343,15.634317455026983,17.0036,18.540165689663446,20.270615188617754,22.226825468110192
406,1,105.6,-0.3521,17.0355,0.08527,H,13.334594135406581,14.435399088766314,15.662736173147474,17.0355,18.576097416351374,20.311237178721672,22.272930009619444
407,1,105.7,-0.3521,17.0674,0.08532999999999999,H,13.35735818903337,14.460793185006768,15.691151546186251,17.0674,18.612033542530142,20.35186932773062,22.319052230505804
408,1,105.8,-0.3521,17.0995,0.08539,H,13.38027098948885,14.486350848693732,15.719747436611096,17.099500000000003,18.648192182638297,20.39275015692883,22.365453729691396
409,1,105.9,-0.3521,17.1316,0.08545,H,13.403175988748767,14.511902606870022,15.748339961328606,17.1316,18.684355250323573,20.433641211169515,22.411873025818597
410,1,106.0,-0.3521,17.1637,0.08551,H,13.426073189451357,14.537448460900402,15.776929120737751,17.1637,18.720522746139583,20.474542493082254,22.45831012595433
411,1,106.1,-0.3521,17.195999999999998,0.08557000000000001,H,13.449119015715745,14.56315779058371,15.805698745183264,17.195999999999998,18.756912825011067,20.51569261535334,22.505026784398076
412,1,106.2,-0.3521,17.2283,0.08562,H,13.4725276439178,14.58913636750314,15.834618694949897,17.2283,18.793113585997823,20.556415518010454,22.551017547903907
413,1,106.3,-0.3521,17.2607,0.08567999999999999,H,13.49563658209502,14.6149189644373,15.863473729161202,17.260700000000003,18.82962128791426,20.59770466769372,22.597899384127334
414,1,106.4,-0.3521,17.2931,0.08574,H,13.518737654559136,14.640695605048032,15.892325367501485,17.2931,18.86613346061226,20.639004146731857,22.64479920736284
415,1,106.5,-0.3521,17.3256,0.0858,H,13.541909025239594,14.666550943196626,15.921265504827144,17.3256,18.902759207707675,20.680433321228534,22.691847997696964
416,1,106.6,-0.3521,17.3582,0.08586,H,13.56515065809929,14.692484951522642,15.950294125485293,17.3582,18.939498550010807,20.72199223957953,22.739045840062165
417,1,106.7,-0.3521,17.3909,0.08592000000000001,H,13.58846251711736,14.718497602674121,15.979411213825507,17.3909,18.976351508335412,20.763680950197188,22.78639281943574
418,1,106.8,-0.3521,17.4237,0.08599,H,13.61147021718279,14.74431081658044,16.008461373023824,17.423700000000004,19.013514173749392,20.805942435888536,22.834642482706325
419,1,106.9,-0.3521,17.4565,0.08605,H,13.634843689784608,14.770395576364345,16.037663196490936,17.4565,19.050485682046062,20.847772362368726,22.88215853500793
420,1,107.0,-0.3521,17.4894,0.08611,H,13.65828730449701,14.796558914670793,16.066953450557122,17.4894,19.08757085651001,20.889732198786767,22.929823932761764
421,1,107.1,-0.3521,17.5224,0.08617000000000001,H,13.681801025356796,14.82280080417783,16.096332119580804,17.5224,19.124769717967453,20.931821993614836,22.97763876110778
422,1,107.2,-0.3521,17.5554,0.08623,H,13.705306747522293,14.849036633702369,16.12570733181404,17.5554,19.161973135801052,20.973922322573674,23.025471946317115
423,1,107.3,-0.3521,17.5885,0.08628999999999999,H,13.728882529713225,14.875350978945415,16.155170938426554,17.588500000000003,19.199290268782157,21.016152676406914,23.07345468057756
424,1,107.4,-0.3521,17.6217,0.08635,H,13.752528336006472,14.90174381260586,16.18472292378291,17.6217,19.236721137745718,21.05851310362862,23.121587049143105
425,1,107.5,-0.3521,17.655,0.08641,H,13.77624413049511,14.928215107391068,16.214363272250182,17.655,19.27426576353016,21.101003652769506,23.169869137312865
426,1,107.6,-0.3521,17.6884,0.08648,H,13.799650532755754,14.954482911527073,16.24393432787492,17.6884,19.312123351969213,21.144074670589927,23.219067613361016
427,1,107.7,-0.3521,17.7218,0.08653999999999999,H,13.823427559894942,14.9810260215271,16.273659241076174,17.7218,19.349786761508255,21.18670698833609,23.26751976118535
428,1,107.8,-0.3521,17.7553,0.0866,H,13.847274491484898,15.007647528507432,16.303472480352195,17.755300000000002,19.38756397808072,21.229469545994498,23.316121837937267
429,1,107.9,-0.3521,17.7889,0.08666,H,13.87119129167618,15.034347405205365,16.33337403007884,17.7889,19.42545502253751,21.27236239215585,23.364873929079188
430,1,108.0,-0.3521,17.8226,0.08673,H,13.894796057009263,15.060841741891068,16.36320509040465,17.8226,19.463660681906273,21.315839616776895,23.41454938164753
431,1,108.1,-0.3521,17.8564,0.08678999999999999,H,13.918851848007904,15.087697781383012,16.393282925563717,17.8564,19.501779842278196,21.35899412547613,23.46360343220499
432,1,108.2,-0.3521,17.8903,0.08685,H,13.942977398313754,15.114632107418739,16.423449023471267,17.8903,19.540012894300176,21.40227907141349,23.512807759007895
433,1,108.3,-0.3521,17.9242,0.08691,H,13.96709474902962,15.141560217255044,16.453611572998984,17.924200000000003,19.578250630806902,21.445574857322878,23.562030993964857
434,1,108.4,-0.3521,17.9583,0.08698,H,13.990975305558798,15.168365182493332,16.483794214174615,17.9583,19.61691388730951,21.489578636381133,23.612316123682717
435,1,108.5,-0.3521,17.9924,0.08703999999999999,H,14.015231390454442,15.195449258937693,16.514132936080745,17.9924,19.65537989240099,21.533136442869758,23.661841951974292
436,1,108.6,-0.3521,18.0267,0.0871,H,14.039634997904676,15.222695975997484,16.544651646729076,18.0267,19.694069109734173,21.576944547964167,23.711649888709324
437,1,108.7,-0.3521,18.061,0.08717000000000001,H,14.063643970912556,15.249649048982054,16.575005952671933,18.061,19.732966644641674,21.621224325224826,23.76226211961644
438,1,108.8,-0.3521,18.0954,0.08723,H,14.08810820653641,15.276967117011921,16.60560895925323,18.095400000000005,19.771775012347668,21.665175063177266,23.812241654311006
439,1,108.9,-0.3521,18.1299,0.0873,H,14.112254343127319,15.304074939279191,16.636138727059606,18.1299,19.810901796942698,21.709719183464966,23.86316062349398
440,1,109.0,-0.3521,18.1645,0.08736000000000001,H,14.13685695212249,15.331548698660276,16.666917747739905,18.1645,19.849938646021972,21.753932439872692,23.913443630938
441,1,109.1,-0.3521,18.1992,0.08742,H,14.16152901909466,15.35910051461587,16.697784898882446,18.1992,19.889089564713952,21.798276550033524,23.96387765052758
442,1,109.2,-0.3521,18.234,0.08749,H,14.185880927461692,15.386440486500096,16.72857787732459,18.234,19.928560192245847,21.84321710294463,24.01525656959777
443,1,109.3,-0.3521,18.2689,0.08755,H,14.21069114476249,15.414147823711062,16.759620944793227,18.268900000000002,19.967939723653366,21.887824038747908,24.06599460431129
444,1,109.4,-0.3521,18.3039,0.08762,H,14.235179825653177,15.441642246245584,16.790589213189005,18.3039,20.00763983257352,21.933029477602414,24.117681222156914
445,1,109.5,-0.3521,18.339000000000002,0.08768,H,14.260128043553438,15.469504990458834,16.82180813126872,18.339000000000002,20.047248065095506,21.977899445953774,24.16872363760276
446,1,109.6,-0.3521,18.3742,0.08774,H,14.285145537725114,15.497445652700033,16.85311510018916,18.3742,20.08697047413531,22.022900518017156,24.219917506381417
447,1,109.7,-0.3521,18.4094,0.08781,H,14.309761678277553,15.525087448412801,16.884254608160322,18.4094,20.12690544118911,22.068383321702353,24.271933658214845
448,1,109.8,-0.3521,18.4448,0.08787,H,14.334916963339344,15.553183357367,16.915737335338214,18.444800000000004,20.166856676031923,22.113647718722465,24.323432425453536
449,1,109.9,-0.3521,18.4802,0.08794,H,14.359669528982092,15.580979337360057,16.947051979291885,18.4802,20.20702133381833,22.15939590115437,24.375757152090245
450,1,110.0,-0.3521,18.5158,0.08800000000000001,H,14.384962455550427,15.609230378954564,16.978710399065477,18.5158,20.24720148293874,22.20492383040143,24.42756118439244
451,1,110.1,-0.3521,18.5514,0.08806,H,14.41024679969742,15.637474907555927,17.010365096961976,18.5514,20.287386557862163,22.25046317422519,24.47938515803864
452,1,110.2,-0.3521,18.5871,0.08813,H,14.435204046118393,15.66550220219261,17.04194246979371,18.5871,20.32789571104955,22.29660932203666,24.532172553439448
453,1,110.3,-0.3521,18.6229,0.08819,H,14.460625850271134,15.693901724038714,17.07377277956997,18.622900000000005,20.36830981037607,22.342412457772625,24.58430225456504
454,1,110.4,-0.3521,18.6588,0.08826,H,14.485719147479822,15.722082916392704,17.105525122982847,18.6588,20.409048878499863,22.388824511289283,24.637399160028984
455,1,110.5,-0.3521,18.6948,0.08832000000000001,H,14.511278262586144,15.750637317584133,17.137530979028373,18.6948,20.449692090777162,22.434891646560477,24.68983495620246
456,1,110.6,-0.3521,18.7308,0.08838,H,14.536828708147926,15.77918513748666,17.169533072826564,18.7308,20.49034028627595,22.480970334664534,24.74229094511063
457,1,110.7,-0.3521,18.767,0.08845,H,14.562126137269695,15.807597224056328,17.20154790231925,18.767,20.531424179288265,22.527781128428604,24.795851895426654
458,1,110.8,-0.3521,18.8032,0.08851,H,14.587813712723595,15.836299784139,17.233725461739112,18.803200000000004,20.572301597961427,22.57412407622827,24.84861444310275
459,1,110.9,-0.3521,18.8395,0.08857999999999999,H,14.613169252575872,15.864781272128754,17.265823449620093,18.8395,20.613506213893743,22.6210812309955,24.90235365976351
460,1,111.0,-0.3521,18.8759,0.08864,H,14.638993821966276,15.89363846817628,17.298176414434618,18.8759,20.654612937585526,22.667688631098592,24.95542310849159
461,1,111.1,-0.3521,18.9123,0.08871,H,14.664407386976636,15.92218929058969,17.33035752114266,18.9123,20.69593833262769,22.714792282121902,25.009340837408143
462,1,111.2,-0.3521,18.9489,0.08877,H,14.690368814472823,15.951201018452288,17.362885831144265,18.9489,20.737274443210236,22.761664327271394,25.06271752984324
463,1,111.3,-0.3521,18.9855,0.08882999999999999,H,14.7163214407659,15.980206062080905,17.39541031819736,18.985500000000002,20.778615622942084,22.808548131695485,25.11611478958713
464,1,111.4,-0.3521,19.0222,0.0889,H,14.741938469057617,16.008987263935516,17.427853612133447,19.0222,20.820286252947326,22.856051492985127,25.170498296394285
465,1,111.5,-0.3521,19.059,0.08896,H,14.768027772995563,16.038146700529413,17.460553363819763,19.059,20.86185692992854,22.903200203271098,25.224203265367084
466,1,111.6,-0.3521,19.0958,0.08903,H,14.793702564752365,16.066997033709093,17.493079657701795,19.0958,20.90364850495831,22.950850456721028,25.278765998052613
467,1,111.7,-0.3521,19.1327,0.08909,H,14.819850952575562,16.09622662987224,17.525863012241565,19.1327,20.945339287090707,22.998144062602407,25.33264661483801
468,1,111.8,-0.3521,19.1697,0.08915,H,14.846067923706213,16.12553361275853,17.558734110515044,19.169700000000002,20.987144663199974,23.045569754706023,25.386680431047733
469,1,111.9,-0.3521,19.2067,0.08922000000000001,H,14.871868272317629,16.154529849935102,17.59143078852537,19.2067,21.029172277318274,23.093500175184968,25.441577719889647
470,1,112.0,-0.3521,19.2439,0.08928,H,14.898221618254746,16.183990992659886,17.624477016110596,19.2439,21.071207336286815,23.141191212097826,25.4959200293415
471,1,112.1,-0.3521,19.281,0.08934,H,14.924488629735619,16.21336126022733,17.65742778117453,19.281,21.113138048808175,23.188773950953216,25.550150776107678
472,1,112.2,-0.3521,19.3183,0.08941,H,14.950491706968698,16.242587310037948,17.690386316630196,19.3183,21.155511352513077,23.23710515973999,25.605515773787697
473,1,112.3,-0.3521,19.3556,0.08947000000000001,H,14.976894953750547,16.272111628993503,17.72351214742179,19.355600000000003,21.1976718369166,23.284953456158295,25.660055397868117
474,1,112.4,-0.3521,19.393,0.08953,H,15.003366619987368,16.301713208289268,17.756725648439925,19.393,21.23994701653229,23.33293407870581,25.714748650773746
475,1,112.5,-0.3521,19.4304,0.0896,H,15.029417412166929,16.33100073218815,17.789762788882953,19.4304,21.282447137676467,23.381425859060514,25.770316905592303
