,sex,age,l,m,s,z=-3,z=-2,z=-1,z=0,z=1,z=2,z=3
81,2,81,-0.5268,21.7872,0.15392999999999998,14.410915144147385,16.37930607318853,18.789827532191,21.7872,25.581082201608858,30.484668323903655,36.98309510279767
82,2,82,-0.5294,21.9795,0.15448,14.521855089367905,16.509918593884585,18.946561240669872,21.9795,25.823218471897317,30.798990349061818,37.40612108712904
83,2,83,-0.5321,22.1751,0.15502,14.635223439222768,16.643154435727233,19.106189928671007,22.1751,26.06930097409791,31.11836022573545,37.83619902111786
84,2,84,-0.5347,22.374,0.15556,14.750433248493309,16.77859710724324,19.268495148287872,22.374,26.319546638051154,31.443155922875537,38.27368547980913
85,2,85,-0.5372,22.5762,0.1561,14.867474492939603,16.91623883045076,19.433472351768387,22.5762,26.573961794880713,31.773392654089502,38.71860884624113
86,2,86,-0.5398,22.7816,0.15663,14.986874020361338,17.05642441798475,19.601254807404423,22.7816,26.832215879286636,32.10857420575329,39.17052171891369
87,2,87,-0.5423,22.9904,0.15717,15.1078003940245,17.19858227312196,19.771608171409245,22.9904,27.09506234148189,32.4501464630646,39.631705310742994
88,2,88,-0.5447,23.2025,0.1577,15.230897256180363,17.343215342153137,19.944804756785025,23.2025,27.361800355929205,32.7964280620343,40.0988428152186
89,2,89,-0.5471,23.418,0.15822999999999998,15.355988190970898,17.490169398183795,20.12076776863943,23.418,27.632886130790887,33.148561059972366,40.57438640972619
90,2,90,-0.5495,23.6369,0.15875999999999998,15.483067621624798,17.63943929635363,20.299493543366307,23.6369,27.908327999887433,33.50657257757685,41.0584068642775
91,2,91,-0.5518,23.8593,0.15928,15.612436016508004,17.791324472790006,20.481229320903314,23.8593,28.187903018648303,33.86958807654191,41.54874732068368
92,2,92,-0.5541,24.0853,0.1598,15.743914192382752,17.94566674403896,20.665894566014043,24.0853,28.47207934819519,34.238792358603895,42.04797744219714
93,2,93,-0.5563,24.3149,0.16032000000000002,15.877362896643875,18.102386105425424,20.853461565766754,24.3149,28.76082379855257,34.613982869375455,42.55542937026016
