,sex,age,l,m,s,z=-3,z=-2,z=-1,z=0,z=1,z=2,z=3
15,1,76,-1.0801,15.354,0.08802,12.1710643912246,13.068614557936815,14.115767915663298,15.354,16.841830991137844,18.664642952189517,20.95220096364924
16,1,77,-1.1017,15.3679,0.08832999999999999,12.179832871741981,13.07711325110244,14.125600853968912,15.3679,16.864480296552884,18.704217346358483,21.023444004873266
17,1,78,-1.123,15.3825,0.08865,12.18882510964777,13.08596792408153,14.135941795747868,15.3825,16.88811069218678,18.745264089876102,21.097169681614975
18,1,79,-1.1441,15.3978,0.08897999999999999,12.198074295913342,13.095195769697693,14.146795543988693,15.3978,16.912732796910543,18.78783664785989,21.17354691686967
19,1,80,-1.1649,15.4137,0.08931,12.20775276318862,13.104913592665204,14.158193464012598,15.4137,16.938043105173154,18.831312085122907,21.251444026381318
20,1,81,-1.1856,15.4302,0.08964,12.217920364653596,13.115152954557123,14.170144918218355,15.4302,16.964058021813873,18.87577559924157,21.331128239253633
21,1,82,-1.206,15.4473,0.08997999999999999,12.228238679701693,13.125664850158465,14.182511543250099,15.4473,16.990953275787383,18.92163218487371,21.4133208761037
22,1,83,-1.2261,15.465,0.09033,12.238710153152295,13.136450122337232,14.19529317477772,15.465,17.018731801311908,18.968895724263902,21.498074105423996
23,1,84,-1.246,15.4832,0.09068,12.249562992058143,13.14765554115707,14.208530568624548,15.4832,17.047102521071128,19.0170100760641,21.584460425270812
24,1,85,-1.2656,15.5019,0.09103,12.260765622164845,13.159263784695733,14.222218161751783,15.5019,17.076057874437026,19.065934638253477,21.67236202432196
