,sex,age,l,m,s,loh,z=-3,z=-2,z=-1,z=0,z=1,z=2,z=3
954,1,954,1,92.9093,0.03743,H,82.476514703,85.954109802,89.431704901,92.9093,96.38689509900001,99.864490198,103.342085297
955,1,955,1,92.9328,0.03743,H,82.497375888,85.975850592,89.45432529600001,92.9328,96.41127470400001,99.889749408,103.36822411200001
956,1,956,1,92.9562,0.03744,H,82.515359616,85.99563974399999,89.47591987199999,92.9562,96.43648012799999,99.916760256,103.397040384
957,1,957,1,92.9797,0.03745,H,82.533430705,86.01552047,89.497610235,92.9797,96.46178976499999,99.94387952999999,103.42596929499999
958,1,958,1,93.0031,0.03746,H,82.551411622,86.03530774800001,89.519203874,93.0031,96.48699612600001,99.97089225200001,103.454788378
959,1,959,1,93.0265,0.037469999999999996,H,82.569391135,86.05509409,89.540797045,93.0265,96.51220295499999,99.99790591,103.483608865
960,1,960,1,93.0499,0.03748,H,82.587369244,86.074879496,89.562389748,93.0499,96.53741025199999,100.02492050399998,103.512430756
961,1,961,1,93.0732,0.037489999999999996,H,82.60525719600001,86.094571464,89.583885732,93.0732,96.562514268,100.051828536,103.541142804
962,1,962,1,93.0966,0.0375,H,82.62323249999999,86.114355,89.60547749999999,93.0966,96.5877225,100.07884499999999,103.5699675
963,1,963,1,93.1199,0.03751,H,82.641117653,86.134045102,89.626972551,93.1199,96.612827449,100.10575489800001,103.59868234700001
964,1,964,1,93.1432,0.03752,H,82.659001408,86.153734272,89.648467136,93.1432,96.63793286399999,100.13266572799999,103.62739859199999
965,1,965,1,93.1665,0.03753,H,82.676883765,86.17342251,89.669961255,93.1665,96.66303874500001,100.15957748999999,103.656116235
966,1,966,1,93.1898,0.03753,H,82.69756041800001,86.194973612,89.69238680600002,93.1898,96.68721319400001,100.184626388,103.682039582
967,1,967,1,93.213,0.03754,H,82.71535194,86.21456796,89.71378397999999,93.213,96.71221601999999,100.21143203999999,103.71064805999998
968,1,968,1,93.2363,0.03755,H,82.73323080499999,86.23425387,89.735276935,93.2363,96.737323065,100.23834613,103.739369195
969,1,969,1,93.2595,0.03756,H,82.75101954,86.25384636000001,89.75667317999999,93.2595,96.76232682000001,100.26515364000001,103.76798046000002
970,1,970,1,93.2827,0.03757,H,82.76880688300001,86.27343792200001,89.778068961,93.2827,96.78733103900001,100.291962078,103.79659311700001
971,1,971,1,93.3059,0.03758,H,82.78659283399999,86.293028556,89.799464278,93.3059,96.81233572199999,100.31877144399998,103.825207166
972,1,972,1,93.329,0.03759,H,82.80428866999999,86.31252577999999,89.82076289,93.329,96.83723710999999,100.34547422,103.85371133
973,1,973,1,93.3522,0.0376,H,82.82207183999999,86.33211456,89.84215728,93.3522,96.86224272,100.37228543999998,103.88232816
974,1,974,1,93.3753,0.037610000000000005,H,82.839764901,86.351609934,89.863454967,93.3753,96.88714503299998,100.398990066,103.910835099
975,1,975,1,93.3984,0.03762,H,82.857456576,86.37110438399999,89.884752192,93.3984,96.912047808,100.425695616,103.93934342399999
976,1,976,1,93.4215,0.03762,H,82.87794951,86.39246634,89.90698316999999,93.4215,96.93601683,100.45053365999999,103.96505049
977,1,977,1,93.4446,0.037630000000000004,H,82.89563910599999,86.411959404,89.92827970199998,93.4446,96.960920298,100.477240596,103.99356089399998
978,1,978,1,93.4676,0.03764,H,82.913238608,86.431359072,89.949479536,93.4676,96.985720464,100.503840928,104.021961392
979,1,979,1,93.4906,0.03765,H,82.93083673,86.45075781999999,89.97067891,93.4906,97.01052109,100.53044218,104.05036327
980,1,980,1,93.5137,0.03766,H,82.948522174,86.470248116,89.991974058,93.5137,97.035425942,100.557151884,104.07887782600001
981,1,981,1,93.5367,0.03767,H,82.96611753299999,86.489645022,90.013172511,93.5367,97.060227489,100.58375497799999,104.107282467
982,1,982,1,93.5596,0.03768,H,82.983622816,86.508948544,90.034274272,93.5596,97.084925728,100.61025145600001,104.13557718400001
983,1,983,1,93.5826,0.037689999999999994,H,83.001215418,86.528343612,90.055471806,93.5826,97.109728194,100.636856388,104.163984582
984,1,984,1,93.6056,0.037689999999999994,H,83.021614808,86.54960987199999,90.077604936,93.6056,97.13359506399999,100.661590128,104.189585192
985,1,985,1,93.6285,0.0377,H,83.03911665000001,86.5689111,90.09870555,93.6285,97.15829445000001,100.6880889,104.21788335
986,1,986,1,93.6514,0.03771,H,83.056617118,86.58821141199999,90.119805706,93.6514,97.18299429399998,100.714588588,104.24618288199999
987,1,987,1,93.6743,0.03772,H,83.074116212,86.607510808,90.14090540400001,93.6743,97.207694596,100.741089192,104.274483788
988,1,988,1,93.6972,0.03773,H,83.091613932,86.626809288,90.16200464399999,93.6972,97.232395356,100.767590712,104.30278606799999
989,1,989,1,93.7201,0.037739999999999996,H,83.109110278,86.646106852,90.183103426,93.7201,97.25709657399999,100.794093148,104.33108972200002
990,1,990,1,93.7429,0.03775,H,83.12651657500001,86.66531105,90.20410552500002,93.7429,97.281694475,100.82048895,104.35928342500002
991,1,991,1,93.7658,0.03776,H,83.144010176,86.684606784,90.225203392,93.7658,97.306396608,100.846993216,104.387589824
992,1,992,1,93.7886,0.03776,H,83.164227392,86.705684928,90.247142464,93.7886,97.330057536,100.87151507200001,104.412972608
993,1,993,1,93.8114,0.03777,H,83.181630266,86.72488684400001,90.26814342200001,93.8114,97.35465657800002,100.897913156,104.44116973400001
994,1,994,1,93.8342,0.03778,H,83.199031772,86.744087848,90.28914392399999,93.8342,97.37925607599999,100.924312152,104.469368228
995,1,995,1,93.8569,0.03779,H,83.216343247,86.763195498,90.31004774899999,93.8569,97.403752251,100.95060450199999,104.497456753
996,1,996,1,93.8797,0.0378,H,83.23374202000001,86.78239468,90.33104734,93.8797,97.42835266,100.97700532,104.52565797999999
997,1,997,1,93.9024,0.03781,H,83.251050768,86.801500512,90.351950256,93.9024,97.45284974399999,101.003299488,104.55374923199999
998,1,998,1,93.9252,0.03782,H,83.26844680800001,86.820697872,90.372948936,93.9252,97.47745106400001,101.029702128,104.581953192
999,1,999,1,93.9479,0.03782,H,83.288571266,86.841680844,90.39479042200001,93.9479,97.501009578,101.054119156,104.60722873399999
1000,1,1000,1,93.9706,0.03783,H,83.30587660600001,86.860784404,90.415692202,93.9706,97.525507798,101.08041559600001,104.63532339400001
1001,1,1001,1,93.9932,0.03784,H,83.32309193600001,86.879794624,90.436497312,93.9932,97.54990268800002,101.106605376,104.663308064
1002,1,1002,1,94.0159,0.03785,H,83.340394555,86.89889637,90.457398185,94.0159,97.574401815,101.13290363000002,104.691405445
1003,1,1003,1,94.0385,0.037860000000000005,H,83.35760717,86.91790478,90.47820238999999,94.0385,97.59879761,101.15909522,104.71939283
1004,1,1004,1,94.0612,0.03787,H,83.374907068,86.937004712,90.49910235600001,94.0612,97.623297644,101.185395288,104.747492932
1005,1,1005,1,94.0838,0.037880000000000004,H,83.392116968,86.95601131199999,90.51990565599999,94.0838,97.64769434399999,101.211588688,104.775483032
1006,1,1006,1,94.1064,0.037880000000000004,H,83.412148704,86.97689913599999,90.541649568,94.1064,97.67115043199999,101.235900864,104.80065129599998
1007,1,1007,1,94.12899999999999,0.03789,H,83.42935657,86.99590438,90.56245218999999,94.12899999999999,97.69554781,101.26209561999998,104.82864342999999
1008,1,1008,1,94.1516,0.0379,H,83.44656308,87.01490872000001,90.58325436,94.1516,97.71994564,101.28829128000001,104.85663692
1009,1,1009,1,94.1741,0.03791,H,83.463679607,87.03381973799999,90.603959869,94.1741,97.74424013100001,101.314380262,104.88452039299999
1010,1,1010,1,94.1967,0.03792,H,83.48088340800001,87.052822272,90.62476113600002,94.1967,97.768638864,101.340577728,104.91251659200002
1011,1,1011,1,94.2192,0.03793,H,83.49799723199999,87.071731488,90.64546574399999,94.2192,97.79293425600001,101.366668512,104.94040276800001
1012,1,1012,1,94.2417,0.03793,H,83.51793695699999,87.09252463799999,90.667112319,94.2417,97.81628768099999,101.390875362,104.965463043
1013,1,1013,1,94.2642,0.037939999999999995,H,83.535048756,87.111432504,90.687816252,94.2642,97.84058374800001,101.416967496,104.99335124400001
1014,1,1014,1,94.2867,0.03795,H,83.552159205,87.13033947,90.708519735,94.2867,97.86488026499998,101.44306053,105.021240795
1015,1,1015,1,94.3092,0.03796,H,83.569268304,87.14924553600001,90.729222768,94.3092,97.88917723200001,101.469154464,105.049131696
1016,1,1016,1,94.3317,0.03797,H,83.58637605300001,87.16815070199999,90.749925351,94.3317,97.91347464900001,101.49524929799999,105.07702394699999
1017,1,1017,1,94.3541,0.03798,H,83.603393846,87.186962564,90.77053128200001,94.3541,97.937668718,101.521237436,105.104806154
1018,1,1018,1,94.3765,0.03798,H,83.62324158999999,87.20766105999999,90.79208052999999,94.3765,97.96091946999998,101.54533894,105.12975840999998
1019,1,1019,1,94.399,0.037989999999999996,H,83.64034597,87.22656398000001,90.81278199,94.399,97.98521801,101.57143602,105.15765402999999
1020,1,1020,1,94.4214,0.038,H,83.6573604,87.24537360000001,90.8333868,94.4214,98.00941320000001,101.59742640000002,105.1854396
1021,1,1021,1,94.4438,0.03801,H,83.674373486,87.264182324,90.853991162,94.4438,98.033608838,101.62341767599999,105.213226514
1022,1,1022,1,94.4662,0.03802,H,83.691385228,87.282990152,90.874595076,94.4662,98.057804924,101.64940984799999,105.241014772
1023,1,1023,1,94.4885,0.03802,H,83.71114168999999,87.30359446,90.89604723000001,94.4885,98.08095277,101.67340553999999,105.26585831000001
1024,1,1024,1,94.5109,0.03803,H,83.728151419,87.322400946,90.916650473,94.5109,98.10514952700001,101.69939905400001,105.29364858100001
1025,1,1025,1,94.5332,0.03804,H,83.745071216,87.34111414399999,90.93715707199999,94.5332,98.129242928,101.72528585599999,105.32132878399999
1026,1,1026,1,94.5556,0.03805,H,83.76207826,87.35991883999999,90.95775942,94.5556,98.15344058,101.75128116,105.34912174
1027,1,1027,1,94.5779,0.038060000000000004,H,83.778995378,87.37863025200001,90.978265126,94.5779,98.177534874,101.77716974799999,105.376804622
1028,1,1028,1,94.6002,0.03807,H,83.795911158,87.397340772,90.99877038599999,94.6002,98.20162961400001,101.80305922800001,105.40448884199999
1029,1,1029,1,94.6225,0.03807,H,83.815664275,87.41794285,91.020221425,94.6225,98.224778575,101.82705715000002,105.429335725
1030,1,1030,1,94.6447,0.03808,H,83.832489472,87.436559648,91.040629824,94.6447,98.248770176,101.852840352,105.45691052800001
1031,1,1031,1,94.667,0.03809,H,83.84940191,87.45526794,91.06113397,94.667,98.27286603,101.87873205999999,105.48459809
1032,1,1032,1,94.6893,0.0381,H,83.86631301,87.47397534,91.08163767,94.6893,98.29696233,101.90462466000001,105.51228699
1033,1,1033,1,94.7115,0.038110000000000005,H,83.88313420499999,87.49258947,91.102044735,94.7115,98.32095526500001,101.93041053,105.53986579500001
1034,1,1034,1,94.7337,0.038110000000000005,H,83.902796079,87.513097386,91.123398693,94.7337,98.34400130700001,101.954302614,105.564603921
1035,1,1035,1,94.7559,0.03812,H,83.919615276,87.531710184,91.143805092,94.7559,98.36799490799999,101.980089816,105.59218472399999
1036,1,1036,1,94.7782,0.038130000000000004,H,83.936521702,87.550414468,91.16430723399999,94.7782,98.392092766,102.005985532,105.619878298
1037,1,1037,1,94.8003,0.03814,H,83.95324967399999,87.568933116,91.184616558,94.8003,98.415983442,102.03166688399999,105.647350326
1038,1,1038,1,94.8225,0.03815,H,83.970064875,87.58754325,91.205021625,94.8225,98.439978375,102.05745675000001,105.674935125
1039,1,1039,1,94.8447,0.03815,H,83.98972408499999,87.60804939,91.226374695,94.8447,98.46302530499999,102.08135061,105.699675915
1040,1,1040,1,94.8668,0.03816,H,84.006448736,87.626565824,91.246682912,94.8668,98.486917088,102.107034176,105.72715126399999
1041,1,1041,1,94.889,0.038169999999999996,H,84.02326061,87.64517374,91.26708686999999,94.889,98.51091313,102.13282626,105.75473938999998
1042,1,1042,1,94.9111,0.03818,H,84.03998260600001,87.66368840400001,91.287394202,94.9111,98.53480579800001,102.158511596,105.78221739400001
1043,1,1043,1,94.9332,0.038189999999999995,H,84.05670327600001,87.682202184,91.307701092,94.9332,98.558698908,102.184197816,105.809696724
1044,1,1044,1,94.9553,0.038189999999999995,H,84.076271279,87.70261418599999,91.328957093,94.9553,98.58164290699999,102.20798581399998,105.834328721
1045,1,1045,1,94.9774,0.0382,H,84.09298996,87.72112664,91.34926332,94.9774,98.60553668,102.23367336000001,105.86181004000001
1046,1,1046,1,94.9995,0.03821,H,84.109707315,87.73963821,91.369569105,94.9995,98.629430895,102.25936178999999,105.889292685
1047,1,1047,1,95.0216,0.03822,H,84.126423344,87.75814889600001,91.389874448,95.0216,98.653325552,102.28505110400002,105.91677665600001
1048,1,1048,1,95.0436,0.03822,H,84.145900824,87.778467216,91.411033608,95.0436,98.67616639199998,102.308732784,105.941299176
1049,1,1049,1,95.0657,0.03823,H,84.16261486700002,87.79697657800001,91.43133828900001,95.0657,98.700061711,102.334423422,105.968785133
1050,1,1050,1,95.0877,0.038239999999999996,H,84.179239056,87.815392704,91.451546352,95.0877,98.723853648,102.360007296,105.996160944
1051,1,1051,1,95.1097,0.03825,H,84.195861925,87.83380795000001,91.471753975,95.1097,98.747646025,102.38559205,106.02353807499999
1052,1,1052,1,95.1317,0.03826,H,84.212483474,87.852222316,91.491961158,95.1317,98.771438842,102.41117768399998,106.05091652600001
1053,1,1053,1,95.1537,0.03826,H,84.231958314,87.872538876,91.513119438,95.1537,98.794280562,102.434861124,106.075441686
1054,1,1054,1,95.1757,0.03827,H,84.24857788300001,87.890951922,91.533325961,95.1757,98.81807403900001,102.46044807800001,106.10282211700002
1055,1,1055,1,95.1977,0.03828,H,84.265196132,87.909364088,91.553532044,95.1977,98.841867956,102.48603591199999,106.130203868
1056,1,1056,1,95.2197,0.03829,H,84.281813061,87.927775374,91.573737687,95.2197,98.865662313,102.51162462600001,106.15758693900001
1057,1,1057,1,95.2416,0.03829,H,84.30119740800001,87.947998272,91.594799136,95.2416,98.888400864,102.53520172800002,106.182002592
1058,1,1058,1,95.2636,0.0383,H,84.31781235999999,87.96640823999999,91.61500412,95.2636,98.91219588,102.56079176,106.20938764
1059,1,1059,1,95.2855,0.038310000000000004,H,84.334337485,87.98472499,91.635112495,95.2855,98.93588750500001,102.58627501,106.23666251499999
1060,1,1060,1,95.3074,0.03832,H,84.350861296,88.003040864,91.655220432,95.3074,98.959579568,102.611759136,106.263938704
1061,1,1061,1,95.3293,0.03833,H,84.367383793,88.02135586200001,91.67532793100001,95.3293,98.983272069,102.637244138,106.29121620699999
1062,1,1062,1,95.3512,0.03833,H,84.386765512,88.041577008,91.69638850400001,95.3512,99.006011496,102.660822992,106.315634488
1063,1,1063,1,95.3731,0.03834,H,84.40328603799999,88.059890692,91.71649534599999,95.3731,99.029704654,102.686309308,106.34291396199998
1064,1,1064,1,95.3949,0.03835,H,84.41971675500001,88.07811117000001,91.736505585,95.3949,99.05329441500001,102.71168883,106.37008324500002
1065,1,1065,1,95.4168,0.038360000000000005,H,84.43623465599998,88.096423104,91.756611552,95.4168,99.076988448,102.73717689599998,106.39736534400001
1066,1,1066,1,95.4386,0.038360000000000005,H,84.45552591199998,88.116550608,91.777575304,95.4386,99.09962469599999,102.76064939199999,106.421674088
1067,1,1067,1,95.4605,0.03837,H,84.47204184499999,88.13486123,91.79768061499999,95.4605,99.123319385,102.78613877,106.448958155
1068,1,1068,1,95.4823,0.038380000000000004,H,84.48846797799999,88.15307865199999,91.81768932599999,95.4823,99.146910674,102.81152134799999,106.476132022
1069,1,1069,1,95.5041,0.03839,H,84.50489280299999,88.171295202,91.83769760099999,95.5041,99.17050239899999,102.836904798,106.503307197
1070,1,1070,1,95.5259,0.03839,H,84.524182097,88.191421398,91.85866069899998,95.5259,99.19313930099999,102.860378602,106.52761790299999
1071,1,1071,1,95.5477,0.0384,H,84.54060496000001,88.20963664000001,91.87866832,95.5477,99.21673168000001,102.88576336,106.55479504
1072,1,1072,1,95.5695,0.03841,H,84.557026515,88.22785101000001,91.898675505,95.5695,99.24032449500001,102.91114899000002,106.581973485
1073,1,1073,1,95.5913,0.038419999999999996,H,84.573446762,88.246064508,91.918682254,95.5913,99.26391774599999,102.936535492,106.60915323799999
1074,1,1074,1,95.613,0.038419999999999996,H,84.59264562,88.26609708,91.93954854,95.613,99.28645146,102.95990292,106.63335437999999
1075,1,1075,1,95.6348,0.03843,H,84.609063908,88.284309272,91.95955463600001,95.6348,99.31004536399999,102.985290728,106.66053609199999
1076,1,1076,1,95.6565,0.038439999999999995,H,84.62539242,88.30242828,91.97946413999999,95.6565,99.33353586,103.01057172,106.68760758
1077,1,1077,1,95.6782,0.03845,H,84.64171963000001,88.32054642000001,91.99937321,95.6782,99.35702679,103.03585358,106.71468037000001
1078,1,1078,1,95.6999,0.03845,H,84.660916535,88.34057769,92.020238845,95.6999,99.379561155,103.05922231,106.738883465
1079,1,1079,1,95.7216,0.03846,H,84.67724179199999,88.358694528,92.04014726399998,95.7216,99.40305273599999,103.084505472,106.765958208
1080,1,1080,1,95.7433,0.03847,H,84.69356574700001,88.376810498,92.060055249,95.7433,99.42654475100001,103.10978950200001,106.793034253
1081,1,1081,1,95.765,0.03848,H,84.7098884,88.3949256,92.0799628,95.765,99.45003720000001,103.1350744,106.8201116
1082,1,1082,1,95.7867,0.03848,H,84.729083352,88.414955568,92.100827784,95.7867,99.472572216,103.15844443199998,106.84431664799999
1083,1,1083,1,95.8083,0.038489999999999996,H,84.74531559900001,88.43297706599999,92.120638533,95.8083,99.495961467,103.18362293400001,106.871284401
1084,1,1084,1,95.83,0.0385,H,84.761635,88.45109000000001,92.140545,95.83,99.519455,103.20890999999999,106.898365
1085,1,1085,1,95.8516,0.0385,H,84.78074020000001,88.4710268,92.16131340000001,95.8516,99.5418866,103.2321732,106.9224598
1086,1,1086,1,95.8732,0.03851,H,84.79696920399999,88.489046136,92.18112306799999,95.8732,99.565276932,103.25735386400001,106.94943079599999
1087,1,1087,1,95.8948,0.03852,H,84.81319691200001,88.50706460800001,92.200932304,95.8948,99.58866769600002,103.282535392,106.976403088
1088,1,1088,1,95.9165,0.03853,H,84.829511765,88.52517451,92.220837255,95.9165,99.61216274499999,103.30782548999998,107.003488235
1089,1,1089,1,95.93799999999999,0.03853,H,84.84852658,88.54501771999999,92.24150886,95.93799999999999,99.63449113999998,103.33098227999997,107.02747341999999
1090,1,1090,1,95.9596,0.03854,H,84.86475104799999,88.56303403199999,92.26131701599999,95.9596,99.657882984,103.356165968,107.054448952
1091,1,1091,1,95.9812,0.03855,H,84.88097422,88.58104948,92.28112474000001,95.9812,99.68127526,103.38135052,107.08142578
1092,1,1092,1,96.0028,0.038560000000000004,H,84.89719609599999,88.599064064,92.30093203199999,96.0028,99.70466796799998,103.406535936,107.108403904
1093,1,1093,1,96.0243,0.038560000000000004,H,84.916208976,88.618905984,92.321602992,96.0243,99.72699700799998,103.429694016,107.132391024
1094,1,1094,1,96.0459,0.03857,H,84.932428911,88.63691927400001,92.341409637,96.0459,99.75039036300001,103.454880726,107.159371089
1095,1,1095,1,96.0674,0.03858,H,84.94855912400001,88.654839416,92.361119708,96.0674,99.77368029200001,103.47996058400001,107.186240876
1096,1,1096,1,96.0889,0.03858,H,84.967570714,88.67468047599999,92.381790238,96.0889,99.796009762,103.50311952400001,107.21022928599999
1097,1,1097,1,96.1104,0.03859,H,84.983698992,88.692599328,92.401499664,96.1104,99.81930033599998,103.528200672,107.237101008
1098,1,1098,1,96.1319,0.0386,H,84.99982598,88.71051732,92.42120866,96.1319,99.84259134,103.55328268,107.26397402000002
1099,1,1099,1,96.1534,0.038610000000000005,H,85.01595167800001,88.728434452,92.440917226,96.1534,99.86588277400001,103.57836554800001,107.29084832200002
1100,1,1100,1,96.1749,0.038610000000000005,H,85.034961333,88.74827422199999,92.46158711099999,96.1749,99.888212889,103.601525778,107.314838667
1101,1,1101,1,96.1964,0.03862,H,85.051085096,88.766190064,92.48129503199999,96.1964,99.911504968,103.626609936,107.341714904
1102,1,1102,1,96.2178,0.03863,H,85.067119158,88.784012772,92.500906386,96.2178,99.934693614,103.65158722799998,107.368480842
1103,1,1103,1,96.2393,0.03863,H,85.086127523,88.803851682,92.521575841,96.2393,99.957024159,103.67474831799998,107.392472477
1104,1,1104,1,96.2607,0.03864,H,85.102159656,88.821673104,92.541186552,96.2607,99.980213448,103.699726896,107.419240344
1105,1,1105,1,96.2821,0.03865,H,85.118190505,88.83949367,92.560796835,96.2821,100.00340316500001,103.72470632999999,107.446009495
1106,1,1106,1,96.3035,0.03866,H,85.13422007,88.85731338,92.58040669,96.3035,100.02659331,103.74968662,107.47277993
1107,1,1107,1,96.325,0.03866,H,85.1532265,88.877151,92.6010755,96.325,100.0489245,103.77284900000001,107.4967735
1108,1,1108,1,96.3464,0.038669999999999996,H,85.169254136,88.89496942400001,92.620684712,96.3464,100.072115288,103.797830576,107.523545864
1109,1,1109,1,96.3677,0.03868,H,85.185192092,88.912694728,92.64019736399999,96.3677,100.09520263600001,103.82270527200001,107.55020790799999
1110,1,1110,1,96.3891,0.03868,H,85.204108836,88.932439224,92.660769612,96.3891,100.117430388,103.845760776,107.574091164
1111,1,1111,1,96.4105,0.038689999999999995,H,85.220133265,88.95025551,92.680377755,96.4105,100.14062224499999,103.87074448999999,107.60086673499998
1112,1,1112,1,96.4318,0.0387,H,85.23606802,88.96797867999999,92.69988934,96.4318,100.16371065999999,103.89562131999999,107.62753198
1113,1,1113,1,96.4532,0.0387,H,85.25498347999999,88.98772231999999,92.72046116,96.4532,100.18593883999999,103.91867767999999,107.65141652
1114,1,1114,1,96.4745,0.03871,H,85.270916315,89.00544421000001,92.739972105,96.4745,100.209027895,103.94355579,107.67808368500002
1115,1,1115,1,96.4958,0.03872,H,85.286847872,89.02316524800001,92.759482624,96.4958,100.232117376,103.968434752,107.70475212800001
1116,1,1116,1,96.5172,0.03873,H,85.302866532,89.040977688,92.779088844,96.5172,100.25531115599999,103.993422312,107.73153346800001
1117,1,1117,1,96.5385,0.03873,H,85.321691685,89.06062779,92.79956389499999,96.5385,100.27743610499999,104.01637221,107.755308315
1118,1,1118,1,96.5598,0.03874,H,85.33762004399999,89.078346696,92.81907334799999,96.5598,100.300526652,104.041253304,107.781979956
1119,1,1119,1,96.581,0.03875,H,85.35345875,89.0959725,92.83848625,96.581,100.32351375,104.06602749999999,107.80854125
1120,1,1120,1,96.6023,0.03875,H,85.372282625,89.11562175,92.85896087500001,96.6023,100.345639125,104.08897825,107.832317375
1121,1,1121,1,96.6236,0.03876,H,85.38820779199999,89.133338528,92.87846926399999,96.6236,100.36873073599999,104.113861472,107.85899220799999
1122,1,1122,1,96.6448,0.03877,H,85.404043312,89.15096220800001,92.897881104,96.6448,100.391718896,104.138637792,107.885556688
1123,1,1123,1,96.6661,0.03877,H,85.422865909,89.17061060600001,92.918355303,96.6661,100.413844697,104.16158939399999,107.90933409099999
1124,1,1124,1,96.6873,0.03878,H,85.43869951799999,89.188233012,92.93776650599999,96.6873,100.436833494,104.186366988,107.93590048200001
1125,1,1125,1,96.7085,0.03879,H,85.454531855,89.20585457,92.957177285,96.7085,100.45982271500002,104.21114543,107.962468145
1126,1,1126,1,96.7298,0.03879,H,85.473353174,89.225502116,92.97765105799999,96.7298,100.481948942,104.234097884,107.986246826
1127,1,1127,1,96.751,0.0388,H,85.4891836,89.2431224,92.9970612,96.751,100.5049388,104.25887759999999,108.0128164
1128,1,1128,1,96.7722,0.038810000000000004,H,85.50501275399999,89.260741836,93.016470918,96.7722,100.527929082,104.283658164,108.039387246
1129,1,1129,1,96.7933,0.038810000000000004,H,85.523656081,89.280204054,93.036752027,96.7933,100.549847973,104.30639594600001,108.062943919
1130,1,1130,1,96.8145,0.03882,H,85.53948333,89.29782221999999,93.05616111,96.8145,100.57283889,104.33117777999999,108.08951667
1131,1,1131,1,96.8357,0.03883,H,85.555309307,89.31543953799999,93.075569769,96.8357,100.595830231,104.35596046200001,108.116090693
1132,1,1132,1,96.8568,0.03883,H,85.57395136800001,89.334900912,93.09585045600001,96.8568,100.617749544,104.37869908800002,108.139648632
1133,1,1133,1,96.87799999999999,0.03884,H,85.58977544,89.35251695999999,93.11525848,96.87799999999999,100.64074151999998,104.40348303999998,108.16622455999997
1134,1,1134,1,96.8991,0.03885,H,85.605509895,89.37003993,93.134569965,96.8991,100.66363003500001,104.42816007000002,108.192690105
1135,1,1135,1,96.9203,0.03885,H,85.62423903499999,89.38959269,93.154946345,96.9203,100.685653655,104.45100731000001,108.21636096499999
1136,1,1136,1,96.9414,0.038860000000000006,H,85.639971588,89.407114392,93.174257196,96.9414,100.70854280400002,104.475685608,108.242828412
1137,1,1137,1,96.9625,0.03887,H,85.655702875,89.42463525000001,93.19356762500001,96.9625,100.731432375,104.50036475,108.26929712500002
1138,1,1138,1,96.9836,0.03887,H,85.674342404,89.444094936,93.213847468,96.9836,100.753352532,104.52310506399999,108.292857596
1139,1,1139,1,97.0047,0.03888,H,85.690071792,89.461614528,93.233157264,97.0047,100.776242736,104.547785472,108.319328208
1140,1,1140,1,97.0258,0.03889,H,85.705799914,89.47913327600001,93.252466638,97.0258,100.799133362,104.572466724,108.34580008600001
1141,1,1141,1,97.0468,0.03889,H,85.724349844,89.49849989600001,93.27264994800001,97.0468,100.82095005200001,104.595100104,108.369250156
1142,1,1142,1,97.0679,0.0389,H,85.74007606999999,89.51601738,93.29195868999999,97.0679,100.84384130999999,104.61978262000001,108.39572393
1143,1,1143,1,97.0889,0.03891,H,85.755712703,89.533441802,93.311170901,97.0889,100.866629099,104.64435819799999,108.42208729699999
1144,1,1144,1,97.11,0.03891,H,85.7743497,89.5528998,93.3314499,97.11,100.8885501,104.6671002,108.4456503
1145,1,1145,1,97.131,0.038919999999999996,H,85.78998444,89.57032296,93.35066148,97.131,100.91133852,104.69167703999999,108.47201556
1146,1,1146,1,97.1521,0.03893,H,85.80570624100001,89.587837494,93.369968747,97.1521,100.934231253,104.71636250600001,108.498493759
1147,1,1147,1,97.1731,0.03893,H,85.824253651,89.607202434,93.390151217,97.1731,100.956048783,104.73899756600001,108.521946349
1148,1,1148,1,97.1941,0.038939999999999995,H,85.83988523800001,89.62462349200001,93.409361746,97.1941,100.97883825400001,104.763576508,108.548314762
1149,1,1149,1,97.2151,0.03895,H,85.855515565,89.64204371000001,93.428571855,97.2151,101.00162814500001,104.78815629000002,108.574684435
1150,1,1150,1,97.2361,0.03895,H,85.874061715,89.66140781,93.44875390499999,97.2361,101.023446095,104.81079219,108.59813828499998
1151,1,1151,1,97.257,0.03896,H,85.88960184000001,89.67873456000001,93.46786728000001,97.257,101.04613272000002,104.83526544,108.62439816000001
1152,1,1152,1,97.27799999999999,0.03897,H,85.90522902,89.69615268,93.48707634,97.27799999999999,101.06892365999998,104.85984731999999,108.65077098
1153,1,1153,1,97.29899999999999,0.03897,H,85.92377391,89.71551593999999,93.50725797,97.29899999999999,101.09074202999999,104.88248405999998,108.67422609
1154,1,1154,1,97.3199,0.03898,H,85.939310894,89.732840596,93.526370298,97.3199,101.113429702,104.906959404,108.700489106
1155,1,1155,1,97.3409,0.03899,H,85.954934927,89.75025661800001,93.545578309,97.3409,101.13622169100002,104.931543382,108.72686507300001
1156,1,1156,1,97.3618,0.03899,H,85.973390254,89.76952683600001,93.565663418,97.3618,101.157936582,104.954073164,108.75020974600001
1157,1,1157,1,97.3827,0.039,H,85.9889241,89.78684940000001,93.5847747,97.3827,101.18062529999999,104.9785506,108.7764759
1158,1,1158,1,97.4036,0.03901,H,86.004456692,89.804171128,93.603885564,97.4036,101.203314436,105.003028872,108.80274330799999
1159,1,1159,1,97.4245,0.03901,H,86.02291076499999,89.82344051,93.62397025499999,97.4245,101.225029745,105.02555948999999,108.826089235
