,sex,length,l,m,s,lorh,z=-3,z=-2,z=-1,z=0,z=1,z=2,z=3
648,1,109.8,-0.3521,18.1992,0.08742,L,14.16152901909466,15.35910051461587,16.697784898882446,18.1992,19.889089564713952,21.798276550033524,23.96387765052758
649,1,109.9,-0.3521,18.234,0.08749,L,14.185880927461692,15.386440486500096,16.72857787732459,18.234,19.928560192245847,21.84321710294463,24.01525656959777
650,1,110.0,-0.3521,18.2689,0.08755,L,14.210691144762487,15.414147823711058,16.759620944793223,18.2689,19.967939723653362,21.887824038747905,24.065994604311285
651,2,45.0,-0.3833,2.4607,0.09029,L,1.9016730281163425,2.0664687027699267,2.2516946500455233,2.4607,2.6975265415193705,2.9670839446607777,3.2753780360650877
652,2,45.1,-0.3833,2.4777,0.0903,L,1.9147588923637255,2.0807061947165235,2.2672288010530077,2.4777,2.716190817672763,2.9876465463645254,3.2981167286339335
653,2,45.2,-0.3833,2.4947,0.0903,L,1.9278964397545246,2.094982340057033,2.2827847156584484,2.4947,2.734827151329153,3.0081453925881183,3.320745773468569
654,2,45.3,-0.3833,2.5117,0.09031,L,1.940981234810186,2.10921903190161,2.2983184158947547,2.5117,2.7534920070221087,3.028709317610163,3.343486743758345
655,2,45.4,-0.3833,2.5287,0.09032000000000001,L,1.9540653177726328,2.123455190705822,2.313851815721973,2.5287,2.772157249219311,3.04927412552854,3.3662292343619065
656,2,45.5,-0.3833,2.5457,0.09033,L,1.9671486886820366,2.137690816490364,2.32938491514613,2.5457,2.7908228779290627,3.0698398163825997,3.3889732453848054
657,2,45.6,-0.3833,2.5627,0.09033,L,1.9802851649783773,2.1519661607494425,2.3449403786954424,2.5627,2.8094597907329257,3.090339984068699,3.411604562968001
658,2,45.7,-0.3833,2.5797,0.09034,L,1.9933674668702637,2.1662009865216816,2.360473027374539,2.5797,2.8281259990182246,3.1109069984114877,3.434350852168823
659,2,45.8,-0.3833,2.5967,0.09035,L,2.006449056802865,2.180435279322542,2.376005375664634,2.5967,2.846792593835455,3.1314748957817646,3.4570986620352055
660,2,45.9,-0.3833,2.6137,0.09036,L,2.0195299348163442,2.194669039172718,2.3915374235717533,2.6137,2.8654595751929217,3.15204367621889,3.4798479926727315
661,2,46.0,-0.3833,2.6306,0.09037,L,2.032532835960519,2.2088182997620303,2.406977671912691,2.6306,2.884017309657525,3.172492740175054,3.502465700961072
662,2,46.1,-0.3833,2.6476,0.09037,L,2.045667884318813,2.2230925760092575,2.4225325340819746,2.6476,2.9026549946967473,3.192994669994478,3.5251000493668876
663,2,46.2,-0.3833,2.6646,0.09038,L,2.0587469837632764,2.237325004604941,2.4380638317855863,2.6646,2.921322941089684,3.2135656546578915,3.5478531751992506
664,2,46.3,-0.3833,2.6816,0.09039,L,2.071825371422432,2.251556900318873,2.453594829126295,2.6816,2.9399912740505285,3.234137522519263,3.57060782215444
665,2,46.4,-0.3833,2.6986,0.0904,L,2.084903047336432,2.2657882631717383,2.469125526110126,2.6986,2.9586599935875904,3.25471027361796,3.5933639903380743
666,2,46.5,-0.3833,2.7155,0.0904,L,2.0979597661906473,2.279977776863135,2.484588440729285,2.7155,2.977188620983881,3.2750929178127812,3.6158674556299717
667,2,46.6,-0.3833,2.7326,0.09041,L,2.111113632180378,2.294292301530128,2.5002101835645165,2.7326,2.9959675570280213,3.295787600155633,3.638759059645712
668,2,46.7,-0.3833,2.7496,0.09042,L,2.1241895278272205,2.3085223317648578,2.5157401295207196,2.7496,3.0146372428192625,3.3163625584655483,3.6615190285368957
669,2,46.8,-0.3833,2.7666,0.09043,L,2.137264711862767,2.322751829207485,2.5312697751401267,2.7666,3.03330731521441,3.3369384001440037,3.684280519008529
670,2,46.9,-0.3833,2.7837,0.09043999999999999,L,2.150416434621178,2.337064749216883,2.5468906134277725,2.7837,3.0520874156132893,3.357635742960121,3.7071767055997733
671,2,47.0,-0.3833,2.8007,0.09043999999999999,L,2.163548984604495,2.351337156709316,2.5624444232593895,2.8007,3.0707264521709017,3.3781407570170674,3.7298163592963625
672,2,47.1,-0.3833,2.8179,0.09045,L,2.1767768829713834,2.3657332276581657,2.578156301242572,2.8179,3.0896167770743275,3.398960049444291,3.752848013529136
673,2,47.2,-0.3833,2.835,0.09046,L,2.189926815368784,2.3800448074053975,2.593776384141538,2.835,3.1083978494894926,3.4196596128260586,3.7757480241798747
674,2,47.3,-0.3833,2.8522,0.09047000000000001,L,2.2031532761278645,2.3944398019376565,2.6094876553075914,2.8522,3.1272889556152212,3.440480690438021,3.798782753599678
675,2,47.4,-0.3833,2.8694,0.09047000000000001,L,2.216439243573836,2.4088793098940857,2.625223994859969,2.8694,3.1461478610344003,3.46122827752011,3.8216910571414755
676,2,47.5,-0.3833,2.8867,0.09047999999999999,L,2.229741865423544,2.4233574444650605,2.641026299558109,2.8867,3.1651491996516885,3.482171323060614,3.844861285879449
677,2,47.6,-0.3833,2.9041,0.09049,L,2.243121003136172,2.4379189844493085,2.65691978723215,2.9041,3.1842605788142166,3.5032358984782808,3.8681662603939175
678,2,47.7,-0.3833,2.9215,0.0905,L,2.2564994127560154,2.4524799792403407,2.6728129675420216,2.9215,3.2033723537315377,3.5243013783071295,3.8914727929817756
679,2,47.8,-0.3833,2.9389999999999996,0.0905,L,2.270016010299479,2.467170514799713,2.688823313916139,2.9389999999999996,3.2225607898740334,3.5454122029247483,3.9147830013942966
680,2,47.9,-0.3833,2.9565,0.09051000000000001,L,2.2834705601991647,2.4818146340204095,2.7048075189425242,2.9565,3.241782808678264,3.5665996767803865,3.9382250783662207
681,2,48.0,-0.3833,2.9741,0.09052,L,2.297001611407746,2.496542147735025,2.7208829007759414,2.9741,3.2611148760072934,3.5879086987953572,3.961801932696805
682,2,48.1,-0.3833,2.9918,0.09053,L,2.3106091576709384,2.5113530512551585,2.7370494567700665,2.9918,3.2805569952774545,3.609339276788375,3.985513577877005
683,2,48.2,-0.3833,3.0096,0.09054,L,2.3242931927349293,2.5262473398926506,2.753307184278644,3.0096,3.3001091699051743,3.6308914185786207,4.009360027399019
684,2,48.3,-0.3833,3.0275,0.09054,L,2.338117238505116,2.541272535062799,2.769682848353135,3.0275,3.3197370121902963,3.6524866326909806,4.03320623436687
685,2,48.4,-0.3833,3.0455,0.09055,L,2.3519546077158995,2.5563338612011326,2.786123069739484,3.0455,3.339509102814666,3.674281456469879,4.057321523758979
686,2,48.5,-0.3833,3.0636,0.09056,L,2.365868449038798,2.5714785599489605,2.8026544555818207,3.0636,3.359391257904606,3.6961978648854616,4.081571653440689
687,2,48.6,-0.3833,3.0818,0.09057,L,2.3798587562216484,2.586706626618976,2.8192770032341374,3.0818,3.379383480876885,3.718235865758531,4.105956636908571
688,2,48.7,-0.3833,3.1001,0.09057,L,2.3939905672537907,2.6020667185351054,2.836018118543108,3.1001,3.3994505578124574,3.7403150780186976,4.130338169277779
689,2,48.8,-0.3833,3.1186,0.09058,L,2.4082113919123818,2.6175457279042944,2.852914624806776,3.1186,3.419772374561372,3.7627164617614395,4.1551253102860715
690,2,48.9,-0.3833,3.1372,0.09059,L,2.4225086615502143,2.633108089550608,2.8699022840543638,3.1372,3.4402042705735325,3.7852394639915157,4.180047349963027
691,2,49.0,-0.3833,3.156,0.0906,L,2.4369595866339457,2.6488377290072616,2.887072572492255,3.156,3.4608559088322832,3.8080047517442535,4.205237547613358
692,2,49.1,-0.3833,3.1749,0.09061,L,2.4514869400010295,2.664650708229469,2.904334006854527,3.1749,3.48161763546081,3.8308916788167884,4.230562679861434
693,2,49.2,-0.3833,3.1939,0.09061,L,2.4661577176192284,2.6805971517257556,2.92171482077945,3.1939,3.5024531688866682,3.8538174219575234,4.255880230309438
694,2,49.3,-0.3833,3.2131,0.09062,L,2.4809155194775423,2.696661021978137,2.9392501846153327,3.2131,3.5235445268325996,3.877067817721328,4.281607668003681
695,2,49.4,-0.3833,3.2325,0.09063,L,2.4958269391689765,2.7128921418655776,2.956968161750487,3.2325,3.5448556475050643,3.900560545834571,4.307603344387502
696,2,49.5,-0.3833,3.252,0.09064,L,2.5108147558270297,2.7292065780532195,2.974777271571587,3.252,3.5662768736195676,3.924174952316694,4.33373402270442
697,2,49.6,-0.3833,3.2717,0.09065,L,2.525956169432959,2.7456882482285327,2.9927689858652253,3.2717,3.587917873840582,3.948031717173737,4.360132984581747
698,2,49.7,-0.3833,3.2915,0.09065,L,2.541243002625114,2.7623048779057418,3.0108809233656477,3.2915,3.6096315926723954,3.9719248088386334,4.3865200717519395
699,2,49.8,-0.3833,3.3114,0.09066,L,2.5565375853343215,2.778953461941595,3.029055061798269,3.3114,3.6314925987813416,3.9960244612353435,4.413188227843259
700,2,49.9,-0.3833,3.3316,0.09067,L,2.572062941963223,2.7958531804220685,3.0475032667752493,3.3316,3.6536830601718417,4.020487180605913,4.440257998385873
701,2,50.0,-0.3833,3.3518,0.09068,L,2.58758745387473,2.812752266255395,3.065951115008284,3.3518,3.6758739811138983,4.044950950456795,4.467329579154445
702,2,50.1,-0.3833,3.3723,0.09068999999999999,L,2.603342714632594,2.8299024677507827,3.0846730191919356,3.3723,3.698394370991197,4.069777818501272,4.4948028281902115
703,2,50.2,-0.3833,3.3929,0.09068999999999999,L,2.6192454694057257,2.84718918329675,3.1035160237275203,3.3929,3.720986347992774,4.094638424930453,4.522259738388213
704,2,50.3,-0.3833,3.4136,0.0907,L,2.635153832420725,2.864506248574111,3.1224203238025803,3.4136,3.743726780171115,4.11970826378267,4.550002325188267
705,2,50.4,-0.3833,3.4346,0.09071,L,2.6512929108398433,2.8820744044643796,3.1415986657015997,3.4346,3.766796699487295,4.145141242443787,4.5781466519804574
706,2,50.5,-0.3833,3.4557,0.09072000000000001,L,2.6675083027438626,2.899725814095822,3.160868104988517,3.4557,3.7899767697777005,4.170696003633859,4.606426160345128
707,2,50.6,-0.3833,3.4769,0.09072999999999999,L,2.6838000018914476,2.917460472786713,3.1802286390189534,3.4769,3.8132669944613533,4.196372555184375,4.634840863807543
708,2,50.7,-0.3833,3.4983,0.09074,L,2.700245189395285,2.935362284104842,3.1997717316246495,3.4983,3.8367770524298117,4.222291600453692,4.663524084189225
709,2,50.8,-0.3833,3.5199,0.09074,L,2.716917657763046,2.953486465946497,3.219528490451249,3.5199,3.86046695447723,4.248361834158578,4.692318675910486
710,2,50.9,-0.3833,3.5417,0.09075,L,2.733670238698458,2.9717228949598207,3.2394368765947417,3.5417,3.884416451213194,4.274765345398191,4.721538030150518
711,2,51.0,-0.3833,3.5636,0.09076000000000001,L,2.7504990913996195,2.9900425464459985,3.2594363424803725,3.5636,3.9084761216939836,4.301290691268191,4.750892655840187
712,2,51.1,-0.3833,3.5856,0.09077,L,2.7674042096280167,3.0084454157247618,3.279526885464187,3.5856,3.9326459693392097,4.327937879602851,4.780382566512247
713,2,51.2,-0.3833,3.6078,0.09078,L,2.7844627661124584,3.027015400089593,3.299799965842762,3.6078,3.9570356775862496,4.354827624141454,4.810141101857977
714,2,51.3,-0.3833,3.6302,0.09079,L,2.8016747483259303,3.04575249015419,3.3202555783206744,3.6302,3.9816452532639524,4.381959940503381,4.8401682888108795
715,2,51.4,-0.3833,3.6527,0.0908,L,2.818962968968394,3.0645727776968705,3.340802256429916,3.6527,4.006365020910979,4.409214133214871,4.8703308192173225
716,2,51.5,-0.3833,3.6754,0.0908,L,2.8364816426606168,3.0836178134385737,3.3615639426403794,3.6754,4.031262900828487,4.436615551569506,4.900597884565212
717,2,51.6,-0.3833,3.6982,0.09081,L,2.8539999649863623,3.102688732206429,3.3823844036824013,3.6982,4.056312488676945,4.464233644882898,4.931163464971147
718,2,51.7,-0.3833,3.7212,0.09082,L,2.871671675483561,3.1219267285272334,3.40338738094103,3.7212,4.081581964447471,4.492094356900774,4.9619977778465225
719,2,51.8,-0.3833,3.7444,0.09083,L,2.889496761628969,3.1413317930166325,3.424572869121409,3.7444,4.107071334969695,4.520197703246225,4.99310085013483
720,2,51.9,-0.3833,3.7677,0.09084,L,2.9073980445111203,3.160820023729674,3.4458494052914035,3.7677,4.13267092023744,4.548422978069223,5.024339355825187
721,2,52.0,-0.3833,3.7911,0.09085,L,2.9253755178966707,3.1803914159887587,3.4672169868078395,3.7911,4.158380723671391,4.576770189209156,5.055713308464104
722,2,52.1,-0.3833,3.8147,0.09086,L,2.943506337749977,3.200129854540459,3.48876706689745,3.8147,4.184310437801247,4.605360071170386,5.0873560834910565
723,2,52.2,-0.3833,3.8385,0.09086,L,2.961870940690824,3.2200955374350673,3.510533563920062,3.8385,4.210416445723146,4.634093017324436,5.1190962137207165
724,2,52.3,-0.3833,3.8623,0.09087,L,2.980154595680022,3.2400006395902468,3.5322659269503465,3.8623,4.23656634786115,4.6629262034250365,5.151008901409672
725,2,52.4,-0.3833,3.8863,0.09087999999999999,L,2.9985915721167586,3.260072769282866,3.554180777968047,3.8863,4.262936174359767,4.69200209161893,5.183190465442896
726,2,52.5,-0.3833,3.9105,0.09089,L,3.0171818574829645,3.2803119171312343,3.576278111679093,3.9105,4.289525932049706,4.721320697534328,5.215640932777617
727,2,52.6,-0.3833,3.9348,0.0909,L,3.0358482854472038,3.3006341906040406,3.5984664704547282,3.9348,4.316225934106942,4.750761299754016,5.248226950609635
728,2,52.7,-0.3833,3.9592,0.09091,L,3.054590849779889,3.3210395850256234,3.6207458516523445,3.9592,4.343036183952946,4.7803239061211045,5.280948532495469
729,2,52.8,-0.3833,3.9837,0.09092,L,3.073409544251903,3.3415280957205638,3.643116252629403,3.9837,4.369956685009285,4.810008524479168,5.31380569199289
730,2,52.9,-0.3833,4.0084,0.09093,L,3.0923815101625443,3.362183596458866,3.6656691204271064,4.0084,4.3970971377622305,4.839935907505784,5.3469318358311675
731,2,53.0,-0.3833,4.0332,0.09093,L,3.111514097092998,3.382985450862663,3.6883486419784965,4.0332,4.424302009785109,4.869880626223014,5.380013342050261
732,2,53.1,-0.3833,4.0581,0.09094,L,3.1306388022944804,3.4038075433434964,3.711083752147999,4.0581,4.451662702941196,4.900051433329497,5.413409605555847
733,2,53.2,-0.3833,4.0832,0.09095,L,3.149916753926908,3.4247966071189846,3.7340013185542746,4.0832,4.479243361461209,4.930465036388928,5.447074907391845
734,2,53.3,-0.3833,4.1084,0.09096,L,3.169270798235803,3.4458687590698656,3.757009888871499,4.1084,4.506934291702645,4.961000698413903,5.480875867952676
735,2,53.4,-0.3833,4.1337,0.09097000000000001,L,3.1887009289950985,3.4670239945222936,3.780109460457589,4.1337,4.534735497087712,4.991658427251024,5.514812500804251
736,2,53.5,-0.3833,4.1591,0.09097999999999999,L,3.2082071399791943,3.4882623088026716,3.803300030670533,4.1591,4.562646981038705,5.022438230747358,5.548884819513739
737,2,53.6,-0.3833,4.1846,0.09099,L,3.227789424962963,3.5095836972376384,3.826581596868398,4.1846,4.590668746978031,5.053340116750441,5.583092837649567
738,2,53.7,-0.3833,4.2102,0.09099,L,3.247535974042697,3.5310541705563034,3.849991358585129,4.2102,4.618752941386731,5.084254781709772,5.617248354698707
739,2,53.8,-0.3833,4.2359,0.091,L,3.2672709233888,3.5525420945364035,3.8734551354173647,4.2359,4.646994988750738,5.115400185738759,5.651726654719777
740,2,53.9,-0.3833,4.2617,0.09101000000000001,L,3.2870819301163756,3.5741130801995884,3.897009901186659,4.2617,4.675347327225757,5.146667693183579,5.6863406903021225
741,2,54.0,-0.3833,4.2875,0.09102,L,3.3068918593288266,3.595683258540787,3.920564211520437,4.2875,4.703700252939996,5.177936543694123,5.720957041618174
742,2,54.1,-0.3833,4.3135,0.09103,L,3.326854964243933,3.617420355120718,3.9443009481224274,4.3135,4.73227318276862,5.20944827892199,5.755842584571727
743,2,54.2,-0.3833,4.3395,0.09104,L,3.3468169833873636,3.6391566381700122,3.968037225772874,4.3395,4.760846704408735,5.240961367721998,5.790730461465869
744,2,54.3,-0.3833,4.3655,0.09105,L,3.366777916820328,3.660892107720242,3.9917730444809822,4.3655,4.789420817873063,5.272475810154517,5.825620672462782
745,2,54.4,-0.3833,4.3917,0.09105,L,3.38698398288852,3.6828633305405996,4.015730083483479,4.3917,4.818165022529638,5.304119119334691,5.860583737774551
746,2,54.5,-0.3833,4.4179,0.09106,L,3.4070975225422186,3.7047652919970724,4.0396480881617665,4.4179,4.846959449352584,5.335877152996476,5.89574435718679
747,2,54.6,-0.3833,4.4442,0.09107,L,3.4272870864523206,3.7267502902510588,4.063657067698139,4.4442,4.875864185555061,5.36775733200223,5.931040784725766
748,2,54.7,-0.3833,4.4705,0.09108,L,3.4474755522911584,3.7487344657053967,4.087665583021745,4.4705,4.904769520445148,5.399638880423789,5.966339573741402
749,2,54.8,-0.3833,4.4969,0.09109,L,3.4677400341332643,3.7708016717503696,4.111765069687933,4.4969,4.933785169287757,5.4316425846991665,6.0017741890999075
750,2,54.9,-0.3833,4.5233,0.09109,L,3.4880981334686103,3.7929389583554105,4.135904053841408,4.5233,4.962749995828083,5.463530188211822,6.03700887045645
751,2,55.0,-0.3833,4.5498,0.0911,L,3.5084380722676936,3.8150887764785826,4.160094275964433,4.5498,4.99187626217594,5.495656741832934,6.072580506480385
752,2,55.1,-0.3833,4.5763,0.09111,L,3.5287769048262088,3.8372377656384584,4.184284030371785,4.5763,5.021003131801811,5.527784675462334,6.108154522419115
753,2,55.2,-0.3833,4.6029,0.09112,L,3.549191738937274,3.859469774522938,4.20856474996841,4.6029,5.05024032338132,5.560034783330102,6.143864396558274
754,2,55.3,-0.3833,4.6295,0.09112999999999999,L,3.569605462744884,3.8817009513735314,4.232845000101191,4.6295,5.079478120538585,5.592286276523959,6.179576659889272
755,2,55.4,-0.3833,4.6561,0.09112999999999999,L,3.590115562174415,3.9040042768528567,4.257165915319399,4.6561,5.108663587221019,5.624418216248667,6.2150830297246875
756,2,55.5,-0.3833,4.6827,0.09114,L,3.61052761881069,3.9262342047682024,4.281445460998761,4.6827,5.137902292389395,5.656671785746313,6.250798872320115
757,2,55.6,-0.3833,4.7094,0.09115,L,3.631015666739187,3.9485471446784803,4.305815967481445,4.7094,5.167251325239313,5.689047542674989,6.286650596034877
758,2,55.7,-0.3833,4.7361,0.09116,L,3.6515026003857676,3.9708592495278285,4.330186002764806,4.7361,5.196600965984277,5.721424690330836,6.322504718442298
759,2,55.8,-0.3833,4.7628,0.09116,L,3.6720881284426707,3.993245166624679,4.354597642357259,4.7628,5.2258970631510975,5.753679507423345,6.35814815417685
760,2,55.9,-0.3833,4.7895,0.09117,L,3.6925733889089423,4.015556017976891,4.378966970577759,4.7895,5.255247615374487,5.786058739443621,6.3940058699896305
761,2,56.0,-0.3833,4.8162,0.09118,L,3.713057535239912,4.037866034343792,4.40333582762098,4.8162,5.284598775523415,5.818439362335754,6.429865984883866
762,2,56.1,-0.3833,4.843,0.09119,L,3.73361766057417,4.06025905344214,4.427795640207918,4.843,5.314060270232258,5.850942188513388,6.465862008462769
763,2,56.2,-0.3833,4.8697,0.09119,L,3.7542015118104555,4.082643715165639,4.452206572190894,4.8697,5.34335727812307,5.883199086393485,6.501509028001475
764,2,56.3,-0.3833,4.8964,0.0912,L,3.7746828690677483,4.104951641655792,4.4765742501610015,4.8964,5.372709958882656,5.915583187450456,6.537375140745564
765,2,56.4,-0.3833,4.9232,0.09121,L,3.795240201288567,4.127342567818732,4.501032881930127,4.9232,5.402172976506713,5.94808949713358,6.573377171512779
766,2,56.5,-0.3833,4.95,0.09121,L,3.8159000236387732,4.149810227230811,4.525534767134005,4.95,5.431580320463974,5.980468599856033,6.609160098917017
767,2,56.6,-0.3833,4.9767,0.09122000000000001,L,3.83637859006475,4.172116062450143,4.549901265198081,4.9767,5.460934523041018,6.012856182006895,6.64503221487538
768,2,56.7,-0.3833,5.0034,0.09122999999999999,L,3.856856042711607,4.194421062867901,4.57426729213846,5.0034,5.490289333617692,6.045245155381316,6.68090673086041
769,2,56.8,-0.3833,5.0302,0.09122999999999999,L,3.8775147431842196,4.21688788232764,4.598768703864349,5.0302,5.519697287037557,6.0776256506773585,6.716692056916104
770,2,56.9,-0.3833,5.0569,0.09124,L,3.897990521207541,4.239191628016335,4.623134022956225,5.0569,5.5490530103647915,6.110016711655256,6.75257017250374
771,2,57.0,-0.3833,5.0837,0.09125,L,3.918542266115828,4.261578367260996,4.647590292357881,5.0837,5.578519075165827,6.1425299919416565,6.7885842247943256
772,2,57.1,-0.3833,5.1104,0.09125,L,3.9391227642776574,4.283960518529928,4.671999809207017,5.1104,5.607817904622114,6.174791051954018,6.824238413436851
773,2,57.2,-0.3833,5.1371,0.09126000000000001,L,3.959595754233695,4.306262174860972,4.6963639493771385,5.1371,5.637175148769297,6.207185592090022,6.860122529543481
774,2,57.3,-0.3833,5.1639,0.09126000000000001,L,3.9802527720479213,4.328727734473647,4.720864650909775,5.1639,5.6665840164158325,6.239568176401796,6.895911453993416
775,2,57.4,-0.3833,5.1906,0.09127,L,4.000724087674064,4.351028136227078,4.745228083275557,5.1906,5.695942173374631,6.271964804431023,6.9317991704812165
776,2,57.5,-0.3833,5.2173,0.09128,L,4.021194289898139,4.373327703373446,4.769591044574362,5.2173,5.725300938411521,6.3043628240562475,6.9676892879967
777,2,57.6,-0.3833,5.244,0.09128,L,4.041773111806076,4.395708599561143,4.793999853899135,5.244,5.754600678709297,6.336625965413329,7.003347061939067
778,2,57.7,-0.3833,5.2707,0.09129,L,4.062241641981508,4.418006913794051,4.818362108305261,5.2707,5.783960355459888,6.369026070519468,7.039240775859888
779,2,57.8,-0.3833,5.2974,0.09129,L,4.082819905180116,4.440387391642971,4.842770681794883,5.2974,5.813260399380198,6.401289905699401,7.074899745013028
780,2,57.9,-0.3833,5.324,0.0913,L,4.10320969335728,4.462600632568786,4.867040812329109,5.324,5.842511248736877,6.433571255457138,7.110663496948684
781,2,58.0,-0.3833,5.3507,0.0913,L,4.123787397867543,4.484980692089746,4.891449149986732,5.3507,5.871811596284074,6.465835784480562,7.146323661368017
782,2,58.1,-0.3833,5.3773,0.09131,L,4.144175518390268,4.50719268334359,4.915718575426283,5.3773,5.901063355123616,6.498119214728441,7.1820910013107735
783,2,58.2,-0.3833,5.4039,0.09131,L,4.164675596271209,4.5294885056664915,4.940035261143342,5.4039,5.930254266035465,6.530263594084582,7.217618797906624
784,2,58.3,-0.3833,5.4304,0.09131,L,4.1850986061901905,4.551700509108479,4.964260530748682,5.4304,5.959335436680728,6.562287129909309,7.253013031357376
785,2,58.4,-0.3833,5.4569,0.09132,L,4.205407440923838,4.573827019823755,4.98843760270483,5.4569,5.988478663845022,6.594452480708544,7.288651573908063
786,2,58.5,-0.3833,5.4834,0.09132,L,4.225829896381054,4.596038608092795,5.01266263825096,5.4834,6.017560135851452,6.626476705220404,7.324046993781721
787,2,58.6,-0.3833,5.5098,0.09133,L,4.246060008281439,4.618080059773592,5.0367475943346545,5.5098,6.046594525456434,6.658523277611747,7.359555534940111
788,2,58.7,-0.3833,5.5362,0.09133,L,4.266404845520291,4.640207417132847,5.060880981479458,5.5362,6.075566556287325,6.6904273421021,7.394818569192247
789,2,58.8,-0.3833,5.5625,0.09133,L,4.286672618981723,4.662250958744529,5.084922954279015,5.5625,6.104428844577192,6.722210557863323,7.429948031344943
790,2,58.9,-0.3833,5.5888,0.09134,L,4.306823466285535,4.684206945692616,5.108915565752247,5.5888,6.133354691190816,6.7541390250836395,7.465327731054824
791,2,59.0,-0.3833,5.6151,0.09134,L,4.327090689511149,4.706250075286039,5.132957306265288,5.6151,6.1622172785760005,6.785922924375026,7.500458370785489
792,2,59.1,-0.3833,5.6413,0.09134,L,4.347280851051494,4.728209390698497,5.156907633316303,5.6413,6.1909701222829145,6.817585972338308,7.535455433939232
793,2,59.2,-0.3833,5.6674,0.09135,L,4.36727538477073,4.74999610820703,5.18071649203806,5.6674,6.2196776754334575,6.849275467608076,7.570572689141481
794,2,59.3,-0.3833,5.6935,0.09135,L,4.387387938594797,4.771871200564056,5.20457517511005,5.6935,6.248321072287185,6.88081834259565,7.605437344395495
795,2,59.4,-0.3833,5.7195,0.09135,L,4.407423432825668,4.793662480306686,5.22834244560322,5.7195,6.27685472432538,6.912240363656067,7.640168418594894
796,2,59.5,-0.3833,5.7454,0.09135,L,4.427381867463343,4.815369947434921,5.25201830351757,5.7454,6.3052786315480445,6.94354153078933,7.674765911739681
797,2,59.6,-0.3833,5.7713,0.09136,L,4.447219566835702,4.836987005512752,5.275643189593977,5.7713,6.333768174447516,6.974992701433941,7.709621837813436
798,2,59.7,-0.3833,5.7971,0.09136,L,4.467100402145661,4.8586102558622795,5.2992274070651755,5.7971,6.362082630272156,7.006173685215237,7.744086905201301
799,2,59.8,-0.3833,5.8229,0.09136,L,4.486981237455619,4.880233506211806,5.322811624536373,5.8229,6.390397086096796,7.0373546689965325,7.778551972589166
800,2,59.9,-0.3833,5.8485,0.09136,L,4.506707957763174,4.9016891344656015,5.346213018616321,5.8485,6.418492050015819,7.068293939725261,7.812749868912008
801,2,60.0,-0.3833,5.8742,0.09136,L,4.526511735571931,4.923228573767263,5.369705824391894,5.8742,6.446696759887651,7.099354066980274,7.847081350767363
802,2,60.1,-0.3833,5.8997,0.09136,L,4.546161398378285,4.944600390973191,5.3930158067762175,5.8997,6.474681977853865,7.130172481182718,7.881145661557695
803,2,60.2,-0.3833,5.9252,0.09137,L,4.565687110995028,4.965879390641434,5.416273458784766,5.9252,6.5027345827324226,7.161144903537097,7.915475309065557
804,2,60.3,-0.3833,5.9507,0.09137,L,4.585336240362876,4.987250808392963,5.439583215957353,5.9507,6.53072009070847,7.1919639805370625,7.949540761772836
805,2,60.4,-0.3833,5.9761,0.09137,L,4.604908314321438,5.008538416663113,5.462801562317498,5.9761,6.558595851594415,7.222662198411538,7.983472624469498
806,2,60.5,-0.3833,6.0014,0.09137,L,4.624403332870715,5.0297422154518845,5.485928497865202,6.0014,6.586361865390258,7.253239557160524,8.017270897155544
807,2,60.6,-0.3833,6.0266,0.09137,L,4.643821296010706,5.050862204759277,5.508964022600464,6.0266,6.614018132096,7.283696056784018,8.050935579830973
808,2,60.7,-0.3833,6.0518,0.09137,L,4.663239259150697,5.07198219406667,5.531999547335726,6.0518,6.64167439880174,7.314152556407514,8.084600262506402
809,2,60.8,-0.3833,6.0769,0.09137,L,4.682580166881403,5.093018373892684,5.554943661258547,6.0769,6.66922091841738,7.34448819690552,8.118131355171215
810,2,60.9,-0.3833,6.102,0.09137,L,4.701921074612108,5.114054553718699,5.5778877751813685,6.102,6.696767438033019,7.374823837403524,8.151662447836028
811,2,61.0,-0.3833,6.127000000000001,0.09137,L,4.721184926933527,5.135006924063335,5.600740478291748,6.127000000000001,6.724204210558556,7.40503861877604,8.185059950490222
812,2,61.1,-0.3833,6.1519,0.09137,L,4.740371723845661,5.155875484926591,5.6235017705896855,6.1519,6.7515312359939905,7.435132541023066,8.2183238631338
813,2,61.2,-0.3833,6.1768,0.09136,L,4.759687734207331,5.176840804610948,5.646317615352533,6.1768,6.778788013086725,7.465065915515943,8.251311172145968
814,2,61.3,-0.3833,6.2017,0.09136,L,4.778875052006476,5.197709755529678,5.6690791275631085,6.2017,6.806114755336086,7.495159190560682,8.284573969741233
815,2,61.4,-0.3833,6.2264,0.09136,L,4.797908254803221,5.2184110843526765,5.691657816382435,6.226400000000002,6.833222005679834,7.525010752552856,8.317569596271479
816,2,61.5,-0.3833,6.2511,0.09136,L,4.816941457599962,5.239112413175673,5.714236505201758,6.2511,6.860329256023576,7.5548623145450255,8.35056522280172
817,2,61.6,-0.3833,6.2758,0.09136,L,4.835974660396705,5.25981374199867,5.736815194021084,6.2758,6.887436506367321,7.584713876537196,8.383560849331964
818,2,61.7,-0.3833,6.3004,0.09136,L,4.854930805692246,5.280431259773801,5.7593024711447836,6.3004,6.9144340107582565,7.614444582003084,8.416422890329695
