,sex,age,l,m,s,z=-3,z=-2,z=-1,z=0,z=1,z=2,z=3
188,1,188,0.1235,8.0021,0.10944000000000001,5.7232804164691675,6.409692146319389,7.167218819543404,8.0021,8.921026493593189,9.931166216432366,11.040191168675712
189,1,189,0.12300000000000001,8.0145,0.10942,5.732670801646495,6.419968200514016,7.178492506940196,8.0145,8.934700412893237,9.946283027873742,11.056943893788263
190,1,190,0.1226,8.0269,0.1094,5.742030023624714,6.43022930450381,7.189762317570166,8.0269,8.948368592260003,9.961375918731916,11.073638804720574
191,1,191,0.1222,8.0392,0.10937000000000001,5.751498884110314,6.44054361731649,7.201016034438133,8.0392,8.961836364644038,9.976149419938384,11.08987450281662
192,1,192,0.1218,8.0515,0.10935,5.76078967654727,6.4507267451590815,7.212197365639633,8.0515,8.975391947468886,9.991115986306966,11.106428179240314
193,1,193,0.1214,8.0637,0.10933,5.770010330502784,6.4608307161315395,7.223289608653575,8.0637,8.988835568847708,10.00595750997018,11.12284254130076
194,1,194,0.121,8.0759,0.10930999999999999,5.779232388822312,6.470935644308667,7.234382337225054,8.0759,9.002278705448472,10.020798084521251,11.139255535979498
195,1,195,0.1206,8.0879,0.10929000000000001,5.78831271605632,6.480881268367742,7.245296387463398,8.0879,9.015498419290594,10.035389551643732,11.155391308930913
196,1,196,0.1201,8.1,0.10927,5.797498857463763,6.490924027012562,7.25630490795132,8.1,9.028834420235938,10.050127342806249,11.17172066281458
197,1,197,0.1197,8.112,0.10925,5.80658198227461,6.5008715527839485,7.2672199195946865,8.112,9.042053183976794,10.0647169644129,11.18785380608257
198,1,198,0.1193,8.1239,0.10924,5.815413336107493,6.510606177634866,7.277972079343239,8.1239,9.055249394452314,10.07937804757183,11.20417116231663
199,1,199,0.1189,8.1357,0.10922,5.824355774092239,6.520395096998822,7.288708757844703,8.1357,9.06824441542573,10.093717970259561,11.220026299313405
200,1,200,0.1185,8.1475,0.1092,5.833299565746056,6.530184939938721,7.299445905379569,8.1475,9.081238966834745,10.108056972107942,11.235880107148237
201,1,201,0.1181,8.1593,0.10919000000000001,5.842062393335751,6.539841445613517,7.31010946550219,8.1593,9.094322833654651,10.122592412967734,11.252057570381929
